particle,pos_x,pos_y,pos_z
0,-6272.031006,-11955.830349,13943.767940
1,6165.153102,18751.193583,10379.418207
2,-2722.396619,-6135.117433,-14893.038431
3,8380.664569,6786.761678,12379.738546
4,9704.417304,-2035.493374,-14586.505419
5,-18407.978249,-4821.716463,-9033.269036
6,11348.037951,-14311.861140,-12563.543326
7,-561.061458,10037.340281,10480.218582
8,-7402.973831,3530.889864,18538.119943
9,2404.774770,-2083.425598,744.361117
10,19318.330459,15579.565008,-1955.771130
11,-14926.108907,7471.181569,16606.061355
12,-5243.942458,1295.072764,-8393.776759
13,-28032.100897,-6824.456659,19456.719184
14,-777.606532,17271.665327,-17858.364834
15,2608.343715,-13542.176889,9657.922340
16,17056.962629,5063.803192,6872.571444
17,-7872.207080,11614.730726,-18209.746630
18,12119.961681,14708.544628,-5236.356558
19,-17931.227262,-16346.973243,3875.509906
20,-11301.000705,-5643.671211,-1025.958524
21,-12202.538641,-9220.797000,19257.076013
22,-19762.580732,9493.777520,5228.844724
23,8245.062163,11066.704759,-6929.359995
24,5897.840893,-15851.136888,-2084.046029
25,13454.996976,-16637.143934,-11155.054413
26,17538.036954,7522.116498,15128.813333
27,-5353.915074,7426.913205,18686.226956
28,4620.258841,-18368.762770,-16993.162647
29,-12875.943974,-4791.058842,-1469.507640
30,16072.260066,10139.220345,2510.756376
31,-11547.436047,12109.431836,233.872920
32,10239.241336,-12421.792521,-2269.381009
33,366.448741,-8606.011511,-11269.009221
34,6502.341678,-13757.128925,11007.442531
35,1801.553466,2921.280185,-3650.693216
36,17311.371623,2040.016071,13358.673624
37,4294.263133,6778.581311,-9605.724916
38,10276.094141,4678.897978,-14729.285944
39,-1742.491236,10160.051464,-956.594540
40,11706.290053,-4138.373429,14445.805065
41,14742.361766,6905.991850,-7704.747609
42,11876.765202,-5801.135760,19395.891817
43,29.801942,-1564.616403,-6147.761934
44,18414.711522,5789.848792,-8918.717371
45,5425.277627,8259.971334,11711.204598
46,-1479.022940,18100.873019,5877.934069
47,-5435.623749,-14377.295978,-13288.066601
48,15495.091561,-3013.293115,-5703.375432
49,4467.891611,-11966.586499,10934.135377
50,-14561.375663,1959.498582,19106.040974
51,-635.241303,-16883.314063,-11743.382038
52,-8755.223531,7462.931865,-19680.381360
53,-2263.513002,15461.824000,17483.010178
54,-13440.927144,17504.654672,14542.295919
55,7566.250078,1282.365982,-2605.164688
56,-21922.424042,-22661.136705,4679.206650
57,-4410.459050,12701.918366,11289.998011
58,10339.775931,-18772.302557,-15180.365356
59,17521.683089,627.920869,-9878.815623
60,4506.545590,1733.226638,-14608.772063
61,-14510.148043,14454.441229,14697.486780
62,379.229176,-12025.584599,-15296.007024
63,-11770.883289,-14114.207046,-7753.066268
64,-17147.542936,15817.501068,-253.370478
65,8932.840955,17643.849049,-10120.608079
66,-428.219277,18641.861244,-18771.368510
67,-3208.232335,6446.519509,-1066.468853
68,-9624.651553,-1661.212782,5619.571646
69,4797.436869,14655.842702,17717.890086
70,-17796.331118,7705.912919,6783.661316
71,6674.144859,-15655.314271,17696.106138
72,11314.056023,2353.958056,17679.017910
73,15147.826472,10234.839075,7518.766349
74,-12353.947707,-5140.632870,19513.064884
75,-4271.202062,718.423449,-1923.921198
76,-3861.842291,16877.965545,10642.206707
77,-533.150759,-14510.731441,4107.327185
78,2941.845638,5487.083964,-12839.177787
79,10331.073432,14957.077062,2908.096847
80,6480.534867,-11709.946356,13535.602005
81,9430.516056,4116.020648,-13240.693255
82,-12795.951741,13996.876693,-6252.113412
83,-5551.184917,9104.721904,-1952.207584
84,1774.294911,3118.946169,-5773.809876
85,14194.834343,-11185.875993,-11582.802402
86,881.448387,-7242.889515,18064.728903
87,16394.914491,5154.324809,-8041.178142
88,-154598.806135,-91695.764087,86581.442453
89,5829.132490,-4856.412579,-16378.530387
90,3772.871212,3725.568385,10883.183795
91,12537.919423,-8391.911578,-10540.624622
92,13420.394730,-18205.943584,-10330.144933
93,-7999.412141,-2459.035872,17287.666058
