particle,pos_x,pos_y,pos_z
0,-6960.795994,5300.585849,8749.430628
1,6351.460029,-8886.308670,-998.487634
2,-5617.165019,22674.816104,10865.443484
3,8937.423334,11491.242361,8468.960627
4,-4983.919649,4884.484387,31202.808718
5,-5054.005876,2142.640804,-16796.849504
6,4144.599343,10374.911869,-2256.935095
7,-17443.095567,4891.108617,2733.805378
8,10756.718325,-8408.964809,-909.644957
9,-13754.397803,26413.854258,13756.813472
10,-64.144548,16391.905243,-11320.144919
11,-18992.500480,-7306.570109,-3411.686286
12,-7729.136807,10891.600258,11725.839800
13,-9618.226270,-1476.949071,-8841.628342
14,10131.538293,-4049.260836,-8460.368524
15,-2063.382318,4719.983579,-10696.162339
16,-1029.388772,-5556.470137,-328.511742
17,14977.793973,21090.258278,-308.071496
18,11436.346358,19176.477666,-29566.686882
19,5584.747829,3150.515579,9701.006419
20,4332.589416,10619.049092,6087.671573
21,21223.501881,-7264.038395,10745.894340
22,-12778.702300,-12094.791719,-5515.222441
23,3990.923254,6945.174604,-21412.691802
24,4079.921030,-23469.517602,81.367078
25,21385.804459,-5771.932879,-14631.416921
26,31356.797085,21279.273215,-28466.519483
27,11814.943233,10670.262359,-23042.320002
28,-4279.719019,-939.213567,-11696.074377
29,3851.370820,-15268.008670,-25983.647367
30,-5617.320110,10835.585254,17195.703897
31,-8483.648118,16289.900391,-15397.657789
32,6703.021568,12888.111805,10655.799323
33,-20390.825262,1985.969375,-1771.764953
34,-14109.638729,-6996.537458,-14304.705185
35,-5001.362362,9834.191531,-22990.607767
36,14224.750466,12969.309059,14558.249552
37,3811.877121,-2648.027476,18941.952099
38,-11483.153632,-10621.683332,-8841.126652
39,3594.450137,2728.449138,23442.549423
40,-2617.671117,466.067599,10886.280874
41,-26688.362501,-6675.315970,17800.396745
42,24853.195936,-17167.307126,7830.075272
43,17760.704227,-8552.865236,-26306.111800
44,7072.353015,1381.942592,15396.037327
45,27439.595620,-1920.743512,-17520.089648
46,-3668.516861,-4354.843582,22840.331049
47,-3552.222591,2235.291777,-15039.592945
48,5633.867348,-18480.968732,-15657.162877
49,22544.178380,14666.813660,8584.539445
50,11864.058938,8062.498061,-3245.404197
51,-6036.514728,-21380.118687,6118.985281
52,10759.931394,20257.990823,-20056.684721
53,-17208.708192,5994.837007,-18581.932088
54,2865.327073,-15765.704685,6428.279152
55,-7851.338833,2908.826378,-1845.327719
56,12476.162347,141.851048,17857.707992
57,4893.072926,7206.770659,26138.416503
58,12518.950879,-24977.149984,-21868.552250
59,1706.149512,-14372.828757,-3062.232344
60,2461.754585,11335.562866,997.396149
61,-1214.465669,12872.653130,20.648887
62,-18104.419308,9015.060135,-24466.244347
63,-7357.524674,-27657.778763,-9985.072145
64,-2275.728774,-9218.656538,-19720.233662
65,20421.949389,-25785.814422,20596.255675
66,-3655.420906,-4136.622370,18521.211587
67,4514.925951,239.164488,-25430.392239
68,18717.377671,23374.714038,-20987.264317
69,-444.891433,-23913.817927,-24090.077575
70,4979.315188,-3191.096497,9588.385624
71,6933.733273,13652.763140,-3133.460816
72,-17374.648766,-9937.635818,-3682.573059
73,30292.275670,389.268420,-8534.927609
74,-11780.530035,27822.624615,6573.281530
75,12562.043862,-8553.552711,-14318.776399
76,4147.211835,16990.773283,-480.797182
77,4916.813753,-28135.773149,-7108.641961
78,20418.713464,-11391.479521,6803.176448
79,7067.004866,13619.197549,31329.651103
80,1743.563457,18324.059681,8311.969335
81,-15873.760811,-6826.785459,-19402.728621
82,-14180.686309,-26343.777890,-22494.280005
83,-23334.931397,-4065.614086,-4034.549532
84,-8869.843226,-2200.581160,12542.996665
85,-2258.033287,-2216.537328,8453.931705
86,10172.302890,-15560.594293,-30190.502825
87,7027.095731,8140.105692,15673.810645
88,-22953.124624,-6036.987078,17364.462599
89,-11615.607576,-7381.405652,2703.743679
90,-14720.924444,-25593.861856,5834.726991
91,3136.561441,-11909.617418,34096.363685
92,14757.579238,17864.262969,-13872.781161
93,-16613.253786,-14500.425700,12133.397573
94,-9153.123699,8898.439261,-20860.795120
95,-13246.478912,14723.396708,10151.645634
96,-431.284209,6505.061379,14940.900617
97,-4230.183749,-1560.279813,-10355.444726
98,-5478.747811,-4694.972959,1461.086004
99,-2990.080941,17128.272973,1386.492880
100,-10362.743546,456.189234,-15959.650241
101,7781.965430,17657.253212,-12478.265650
102,-13605.550816,-5245.622622,206.044007
103,-338.594646,-12233.631866,16014.820055
104,2756.937896,1195.648034,3738.856929
105,12172.790943,-12761.661774,-4614.425802
106,5246.152345,2661.938384,1091.528961
107,6203.232192,4636.961195,-1603.526299
108,12693.278416,10193.620079,-14460.699857
109,-7992.158509,18452.778087,-16835.668704
110,-616.836631,20638.977427,18124.137806
111,7208.523169,-283.222318,-9614.253953
112,-39956.175902,1881.605411,1778.440193
113,9064.792385,-8795.960596,-451.548557
114,-9275.220096,665.438678,-3102.350172
115,-3758.976464,-3638.145838,-15536.068479
116,5141.447794,-17904.700278,-1567.643793
117,-3762.122625,-1953.991248,7791.683560
118,-1921.625804,-6133.878652,-13068.809504
119,-2188.004688,13281.066457,1326.709628
120,10544.728458,10392.340820,10280.723388
121,-7306.924585,-18201.743570,7866.793648
122,1615.771318,-1543.636225,4501.228954
123,23005.739222,-4753.883462,10482.945038
124,15476.530648,-12871.270345,29889.266310
125,12475.132917,-4913.988980,-6495.212758
126,5695.438784,15580.509912,-1822.137278
127,-2488.510563,-3592.911229,-16807.730698
128,-15213.364271,-2031.516435,13981.476172
129,-15875.889111,-12307.337931,-8825.633481
130,-17034.356834,-1013.951251,14395.620496
131,-5001.983491,12007.461754,1976.393547
132,-6464.589556,-15658.494230,4673.698276
133,-3101.945817,-30012.033739,-8531.793333
134,13053.201201,-21478.316646,-235.000824
135,-16362.464799,21840.766208,-399.532991
136,-5034.269445,9982.562933,4335.484545
137,10424.701714,-14765.178841,-19216.321894
138,25469.639964,-35553.405097,2388.032011
139,30074.510692,13092.625724,-9507.473729
140,8164.598769,5593.692738,3096.510777
141,12177.825288,1184.708876,9915.395975
142,-12969.676709,23641.087501,-26737.408234
143,5259.638978,7593.460046,4226.059157
144,-22072.979464,18315.775172,2774.566771
145,7019.853085,3746.630018,431.581656
146,1723.520884,698.465251,23348.055578
147,4493.199851,6692.056866,17636.633477
148,10257.096211,-9984.246116,-29376.030288
149,-2789.635526,23113.563779,11738.112977
150,10350.356163,-28584.016851,2835.359174
151,-1628.409143,-6356.405871,-22850.010528
152,-11234.821094,-7863.320690,13820.903674
153,338.453795,-11957.720701,13784.312827
154,-3837.635951,-3791.294392,-10038.193091
155,21108.370149,12703.252625,2191.767169
156,-17739.172106,-21794.685277,-17945.448347
