particle,pos_x,pos_y,pos_z
0,-11065.965273,-12530.057759,-2420.434007
1,-21022.691157,-4937.333148,2077.359247
2,7829.633577,13351.183825,3096.584755
3,15217.517321,-2053.556795,4727.989202
4,10862.661290,3062.749546,3535.643861
5,-3763.415715,-12586.924360,-4587.915611
6,15081.960847,-16378.731679,-17236.323782
7,-6700.213409,-5384.184117,5632.715827
8,-10479.478448,-9723.220935,7123.068063
9,930.054647,4768.567788,-10689.932286
10,-9956.264529,-8037.637922,-15005.588782
11,-13000.820818,14328.753470,-15642.812520
12,-5758.686026,428.587486,-17031.413075
13,4779.751742,10635.831844,3991.410638
14,-6252.869933,11900.805230,6855.553069
15,-2447.248908,8787.183994,-12845.413660
16,11342.365059,-6374.299428,-7520.829180
17,-14032.253064,8310.415839,-12291.794061
18,17546.286126,13862.245667,-7917.175126
19,10936.764692,5185.339279,3464.314971
20,10607.534675,-4586.195526,12993.581114
21,9387.713268,12538.611618,12030.900215
22,-3429.322402,-8185.948486,-7085.983257
23,-1496.809444,8540.456127,484.291894
24,-1684.982440,2418.744441,-14134.410773
25,-2518.156463,-6790.419662,-1055.623327
26,-9379.832978,-2091.083715,-3069.894395
27,-3642.955530,-20441.951327,20352.997536
28,-13058.818452,-14338.609069,-16296.768054
29,-1283.382702,-16204.995804,-6717.835331
30,15726.453017,-10722.257969,1525.822697
31,-8618.174158,6266.039614,-18689.802141
32,8869.341753,15506.935152,-9635.152632
33,-6933.115667,8347.573761,-11396.328933
34,2220.281275,-10582.126212,17728.546461
35,9501.180946,12458.703453,17022.480613
36,6866.672774,-5803.992137,-13522.368461
37,20952.686704,759.199579,-16443.154132
38,-6683.428096,8552.019979,6869.973698
39,-13042.629674,12504.963115,12231.580049
40,11.215171,-8275.668771,-17666.712358
41,9479.580002,-11590.228152,10004.081593
42,-4132.526855,5245.758339,-2652.356142
43,-9250.983412,10933.865144,-14519.002188
44,-10364.780310,13827.120032,16587.312176
45,9630.301316,11404.626614,2196.195481
46,4781.021649,-25.364193,-14815.317056
47,5928.244035,11685.490818,-3363.604427
48,-6918.356451,-7854.368121,2462.445952
49,11618.331116,8499.773294,8965.831276
50,-7632.173728,-13490.835806,2750.916159
51,1039.312277,6674.644666,-7015.066115
52,-1299.522035,-11199.964840,-10641.975824
53,-8103.525383,7614.843884,8441.324086
54,931.726194,-2979.674890,-6447.308801
55,-5717.732458,-14918.570767,6559.186113
56,10932.483311,-10176.150303,-5936.353684
57,-16281.600144,-8930.908584,-5144.124502
58,-860.508865,-4600.284320,-5384.641299
59,-1545.597212,2679.181106,-4854.542136
60,-6635.629305,-13307.459538,17668.545933
61,10693.234015,-971.887991,-8352.751123
62,13727.499997,-7079.565371,19113.436029
63,4815.200737,-13231.172147,-8918.014618
64,-21348.278550,-12262.626554,-6315.920187
65,4341.181095,-9889.678012,-5098.379998
66,10460.226371,-5039.870744,-10605.209939
67,18560.301909,10049.631579,7390.196038
68,-17676.273900,3507.833807,6947.753397
69,-6538.564871,-5067.380307,-1320.153831
70,978.864666,-2875.892868,7155.364037
71,-10770.861004,7833.765285,-13127.231421
72,-16191.796687,-8656.056357,-8555.641604
73,1224.881487,-9311.244407,654.012701
74,2916.977567,-6646.712746,-11790.586860
75,-5928.957578,-3011.754754,2223.182965
76,-10225.273059,7373.139936,1561.952622
77,4854.976220,-13654.377396,21990.693085
78,11336.374717,-11948.854070,5851.292490
79,16088.902708,-6730.764501,-5067.274904
80,-345.876780,-17659.170171,-12970.525843
81,-25402.481184,-16026.362310,13670.087212
82,-3379.560308,-8653.483794,16076.574083
83,-9304.503164,-6087.496325,-3533.656598
84,4005.499340,3576.122914,6742.030884
85,10112.655914,-4862.514787,-792.206078
86,5430.666344,-3488.342779,-13912.728365
87,12521.023574,-11466.282334,7479.750848
88,-5124.148070,-8097.271628,-5961.213903
89,-9867.586320,-2004.703057,7273.639943
90,-10494.144859,-15304.682250,1443.959403
91,-6706.053343,-9121.994730,13534.601440
92,4921.708751,7221.813056,2871.224293
93,17839.443319,-9031.130579,6922.935041
94,3886.723317,-3782.201037,-5411.786876
95,-3945.655911,9767.422496,7605.054147
96,13184.456471,-17738.471284,-13172.897494
97,3930.460617,3782.562450,4790.568044
98,5562.462641,-12068.366102,-7466.933456
99,-1731.071705,4109.438941,23735.530128
100,437.387143,-1622.235149,-18818.841378
101,-2931.726265,7283.711970,1522.301639
102,6795.835910,10677.959330,-5661.346194
103,1531.860088,6725.722163,-2126.551422
104,-10511.377286,-5913.277427,7203.232756
105,10027.163124,-7033.555135,-8060.346609
106,-3883.102864,10469.004619,-8886.531667
107,10097.181777,14387.895036,-13694.381737
108,122.130253,10722.491613,3317.418179
109,3758.857236,-1778.739330,-8848.266920
110,-21749.192032,-13462.644326,-14357.793581
111,-8097.589168,-3693.320179,9731.953010
112,13231.564217,-7615.285489,-5327.869665
113,9306.354397,14328.280782,4116.211514
114,-5261.243789,-1907.068190,1261.699652
115,-3328.188644,2081.608042,-9482.350744
116,-6571.677197,2897.903008,-15881.455106
117,-7290.589449,-2652.587498,-3565.759369
118,3833.012545,-440.364025,14679.980018
119,7517.887419,16376.816861,-9738.841480
120,12502.263049,7674.598791,5713.740898
121,11607.503076,-700.160167,1303.513416
122,5329.955807,-2373.162219,-9074.125018
123,-15000.379362,17756.747814,-13193.649788
124,-7993.011084,-5875.567683,7691.366812
125,-9000.738840,11043.228017,-19813.196561
126,1200.333406,11444.287219,12863.181615
127,-13258.169729,-15882.340308,3372.863900
128,2151.586348,20105.576104,-464.911515
129,9509.662882,-8992.028110,-13181.329833
130,-11327.470455,-8135.764328,-7307.393687
131,10757.998704,6721.080809,-20217.631666
132,7867.817212,-11003.359024,-8793.478691
133,13300.279786,-4807.732694,2773.464865
134,12115.947395,2737.034627,4904.941199
135,7583.561198,-10207.931451,8487.420757
136,18164.733205,8226.174935,880.808396
137,-14189.987795,9945.577694,-4717.043906
138,7127.967467,-861.158514,-5501.879656
139,-3148.778879,7386.712338,6465.211281
140,7095.840824,3664.265545,-1370.544277
141,-3930.695671,5720.175798,6765.210508
142,3575.688641,-4914.089849,4360.300494
143,1961.412455,3826.228045,4503.371988
144,14574.764498,7933.311830,-3257.729772
145,5169.624392,-8029.392626,-14411.254538
146,6733.036191,10722.707443,-954.021937
147,-17060.511711,-7150.644392,9050.285993
148,2223.657593,-5802.559457,-3167.073858
149,-24594.358728,-16153.796402,-10594.935075
150,6804.796143,4949.878406,-10680.248011
151,113.082360,269.946057,2272.878176
152,-10821.098874,4603.980751,7711.142208
153,17949.740397,8710.271398,-1939.178573
154,-433.713131,-950.697712,9441.500289
155,11057.509636,-1966.356900,11134.863488
156,6892.653798,3871.896327,14156.971571
157,3088.537680,6297.781225,12156.711445
158,-4329.581424,-12709.390001,-21658.870934
159,-7813.299846,-2248.411433,-7201.749307
160,5392.649723,9603.814208,-76.143673
161,-3161.547837,-14460.624175,-19053.438661
162,8548.476341,-8317.098198,-9490.898593
163,3065.033860,-3.016906,-12666.991118
164,-6891.741334,1145.764952,-1539.314009
165,-6782.438091,866.078963,-2863.037466
166,-10872.061260,4195.988549,1028.328631
167,10224.160512,1837.009963,-1266.017802
168,4976.095726,-1365.393801,-18576.321857
169,-1813.051332,-7263.618972,-6630.549609
170,-11826.178510,-2393.796243,-9970.358654
171,7334.453247,1272.709224,7109.775422
172,-3015.898245,2689.450290,-4868.240338
173,3512.047741,13886.375842,5537.953134
174,21891.888689,13920.141111,-1983.006343
175,4404.445934,-692.061617,118.191728
176,4843.863644,13501.985465,10201.995048
177,-7803.256107,14726.159095,-10478.843816
178,1467.769410,-10553.441990,-5301.930312
179,-4380.621634,-2203.407174,3902.426004
180,6104.327202,-10589.235485,-10221.956359
181,954.107549,13058.501255,-17454.102275
182,11264.574910,-4969.624831,-13727.925269
183,7821.933650,8751.340658,4164.680533
184,-16640.258729,-14544.348539,7295.023513
185,-19094.301140,-1309.379946,1795.525785
186,-14674.962969,-565.998532,19299.074949
187,650.979568,-3073.357049,-8874.225635
188,1317.642227,-11845.953110,774.540870
189,-7242.370520,6113.049616,17760.736227
190,1049.634284,6460.078445,1518.778685
191,-4740.412551,10555.917249,4426.436359
192,19321.419937,-5253.404902,9495.606005
193,-8026.202399,-5403.068892,6686.975503
194,-11003.190311,9822.638317,-15489.091980
195,-15155.518875,-14972.888174,11407.634561
196,12434.741726,-5054.666048,-17387.204917
197,7554.085737,-4858.503948,164.620795
198,-19506.858834,15434.636529,15804.020097
199,-3241.057840,8213.336512,-6127.472553
200,6583.450137,10187.073017,-10652.066788
201,1247.894863,-19429.665925,2537.570514
202,1663.103740,2459.191583,20543.285443
203,-449.486806,11824.060543,8624.869823
204,14346.093435,8239.498828,7262.297008
205,-14881.116320,-6488.502165,-3118.645274
206,-4753.589277,-1662.244797,1370.065206
207,2494.133782,5376.757132,2848.995396
208,8496.074117,-9753.879644,-4556.887918
209,15732.921731,329.017328,-13911.363643
210,-5693.093434,10107.708405,-14132.182594
211,-11447.149137,8978.028389,12724.166172
212,6215.070809,3348.201838,3284.439604
213,7617.412466,-6838.431578,20728.404875
214,11973.990139,-7742.030529,1625.433339
215,-2285.973190,-3630.617025,-7716.395747
216,-6683.446374,7502.094359,-16913.863962
217,2590.330203,13144.469569,-8182.331004
218,-9722.296080,-11535.830831,4381.163941
219,13558.013691,-7702.139897,1360.514543
220,2948.205571,-6804.847071,5435.081339
221,-2977.973764,9567.566068,-166.808778
222,8719.919998,-2555.899096,6417.872909
223,-7350.740404,-13446.257772,10019.538697
224,-17164.250385,-10812.650812,8628.192182
225,856.248489,-9956.117472,-3861.754067
226,9122.617917,5133.925117,5550.406790
227,4220.908821,7156.895041,1297.390855
228,-8528.825902,13250.829327,5595.710785
229,8561.278530,-11972.877815,-12716.462165
230,-9110.114254,10665.914908,5873.763814
231,-12852.798738,15412.405932,1486.111559
232,10438.390191,-4245.047062,9422.493367
233,-8025.278748,4673.268668,6019.841820
234,-7587.829920,8602.305883,-12892.622424
235,-15496.915001,-9739.368561,-2543.410499
236,-4855.712970,4414.576712,-7475.418558
237,1423.394420,5972.666225,-15405.459082
238,18582.880022,10702.639053,15783.876077
239,-9734.816410,410.498571,8430.379527
240,-13131.944053,-7025.747746,16705.709012
241,-3699.151375,12566.380684,-6199.467927
242,7154.628406,-11063.286102,12637.410970
243,10658.036245,9083.278070,12443.526920
244,17039.073108,-5483.200010,-3390.772000
245,-415.771016,4666.121157,-2942.392715
246,-18279.742781,-3308.150493,18319.469275
247,-4351.347226,-7894.539558,-358.802464
248,9973.003783,-2447.816423,3913.005582
249,6684.757503,-2947.314413,-4989.213401
250,-12532.455017,-412.682046,-5624.662634
251,9595.049633,-3928.185376,-5773.608479
252,2809.103751,6983.462096,11191.263452
253,21391.788094,11765.682655,14575.756448
254,11924.354057,-3965.652900,7779.011936
255,1742.062408,797.977318,1804.957258
256,-9346.976327,6624.813298,18163.478201
257,13932.262837,-13755.670449,-1391.522921
258,10473.120638,-1882.120865,1201.483167
259,-3022.022944,-17936.689461,-21587.963114
260,5775.636419,11472.498731,-6665.477827
261,-15988.361487,-241.104629,17441.639937
262,-3207.845501,-6603.270470,-5595.386684
263,3401.446599,5875.309356,-15640.227247
264,4476.397427,874.276381,-5353.043944
265,3054.047985,-3519.804149,7047.757778
266,8380.874627,-17662.069909,-19536.063447
267,1597.647543,-3957.334536,-19487.411180
268,16150.684141,17370.509975,16633.057243
269,-3979.048254,8413.687259,2401.340033
270,-7896.138164,-4930.262053,-8694.872990
271,-1080.265705,9576.898756,13406.042580
272,20310.544620,19759.631417,-4839.581797
273,11010.086963,-12737.075485,914.539247
274,5789.715477,10418.281959,-11631.988411
275,9000.586920,11661.956560,21326.346511
276,7204.074139,1626.838251,10970.835799
277,-2689.738912,11251.041191,-10959.641660
278,-11885.868984,14846.535821,-16193.609417
279,18122.607746,-5731.562111,5884.869922
280,1201.936658,2884.360561,-7396.886653
281,-7532.254944,8577.902701,-1955.923329
282,-8959.699186,3578.597979,-7255.360147
283,13155.856454,13621.838413,-6174.475607
284,8931.126314,-6358.629896,-1469.604365
285,5085.422354,8304.168813,-14044.404937
286,-1395.344250,12476.106520,-17235.677563
287,-3771.184619,8249.093367,1221.556998
288,-6896.867645,3584.103187,11626.812084
289,-9123.215289,-287.373165,9763.932733
290,13027.351490,-4975.749788,-7631.711513
291,-3109.138621,-6933.736494,-10115.461032
292,-5253.150220,917.257992,-58.186856
293,-5945.324081,12986.011143,25112.936598
294,17218.270013,-6404.222128,3615.604629
295,-6980.782664,-219.197504,-5560.439510
296,-5337.106373,-7215.846012,6632.220024
297,13376.359074,-9283.306085,8945.421504
298,191.469517,5853.054635,-962.837778
299,-7061.430387,5332.352848,-8415.443679
300,4259.827449,-7868.094971,1051.032950
301,3226.879173,-7250.521393,3930.854843
302,-13393.110368,6426.149424,9878.594736
303,-12292.862860,-461.794511,6690.338104
304,4009.615572,-9956.076491,688.841050
305,16074.775161,1137.989587,13686.029070
306,-7082.164555,-18493.187285,1579.669647
307,-407.435768,3937.795222,5678.265083
308,14398.885371,6469.899620,2075.939331
309,98.437582,-3387.184688,16479.194072
310,-7923.501548,-8160.962455,-3357.451548
311,10877.823679,9881.064452,8136.669422
312,10757.642689,3823.981737,2323.881803
313,5123.569285,-3656.893381,13736.466138
314,-1339.698139,5255.310265,-2843.949498
315,-9911.482635,1003.665001,2017.229897
316,-376.919862,-8465.116770,16553.225578
317,-3652.133996,6881.963906,11649.301562
318,12771.251859,-5868.820692,-13985.858344
319,7795.848874,-1195.750655,-9626.799742
320,-8835.908392,-1482.957062,-12549.252914
321,-11778.794314,-12488.017969,-14406.368536
322,7112.775454,-1022.745650,11600.013358
323,8491.911690,-7290.788947,19779.705231
324,2280.657062,-14881.177631,-6009.850490
325,7729.640542,-10621.285848,-14287.902944
326,-7786.145694,-10783.389922,19180.829413
327,-6925.265191,-64.888150,20898.812549
328,-16561.262563,-21652.746762,15643.752027
329,1575.159164,-7953.815138,-7258.463693
330,-12870.466662,7458.390384,11099.660034
331,7114.839563,-3960.526902,5090.587254
332,-9357.412520,-17458.087411,-8580.157188
333,2192.384098,-10898.929684,-744.997527
334,8369.384386,-3109.255639,-9191.804210
335,-16558.374107,635.919472,4229.118063
336,-19162.450813,-5210.636444,-12224.626256
337,-6473.472006,-12841.089965,-4836.441765
338,-6420.863641,-860.534458,9119.441551
339,5913.699301,-8865.038251,9901.400509
340,111.439347,2665.319187,-10905.085547
341,14422.932579,2944.202995,8539.531221
342,-11866.448477,-6728.682635,2821.719655
343,8334.058269,10780.371844,2844.539154
344,8605.452814,13648.632645,-17294.323046
345,3194.216696,4849.151310,-8716.844432
346,9463.940154,-12430.283678,-22810.018822
347,-18686.418439,9780.198173,-12607.083649
348,-1509.639960,-12130.132932,-2435.298540
349,14084.421424,14755.873087,5647.690811
350,5998.804389,11618.393452,-5419.557000
351,-19731.979638,-9703.783191,-16183.363598
352,16320.086295,16296.337212,8184.423013
353,-4466.121761,8523.723246,-10513.637659
354,-14971.528188,-13837.029594,15883.759136
355,-6147.652048,-13899.257558,-13066.983349
356,-16056.608177,2859.005608,-3633.743960
357,-14446.217620,-13939.402243,1051.062438
358,7304.127693,-12759.491027,-6935.530720
359,10529.316068,-1547.805575,-19005.405239
360,5914.138991,-9176.743078,-3160.457181
361,-8320.776844,16477.437032,13153.317346
362,-10019.477064,11223.712376,2915.670437
363,-2555.847469,17001.532938,-3231.526974
364,5214.708209,-6730.947517,-6948.945592
365,-10730.355085,10330.116447,-8532.543932
366,-5951.849787,-15687.322991,18745.893644
367,-8849.037245,-18770.261305,10909.290960
368,-8747.114992,-9905.874707,-21233.117296
369,11705.310018,-771.739240,615.215808
370,-2993.495410,12511.424980,-12430.989041
371,-14297.801084,-4489.161557,1529.174826
372,-16818.962055,-5276.203037,-16971.483981
373,-3352.555872,-1632.593072,6518.766375
374,3581.629040,1399.032671,2668.953785
375,-7007.972409,8095.010475,-10748.484313
376,-10439.028443,-12998.721953,-10959.743287
377,2749.121770,8075.435792,14405.334014
378,-10973.721965,-40.296389,-5659.479180
379,-793.449994,-4853.486798,-5800.239409
380,520.625437,-7581.437103,9620.365552
381,-11503.537445,-3190.319709,1373.162868
382,15781.967608,-20970.437053,10675.993289
383,-7453.634629,-9037.146209,-3837.428278
384,-10657.874990,-15022.822273,-7835.392077
385,-11662.672703,2441.717160,7048.726953
386,-15823.279308,2094.129780,-3566.126451
387,2869.304524,2176.082776,5464.698249
388,9875.215407,-113.168101,4369.249394
389,9040.505329,5697.513613,7658.613768
390,66.431589,15607.575694,-5995.293484
391,-7240.647324,-1665.039727,9123.825566
392,-9620.905322,12555.156106,5803.225778
393,-434.526509,7356.562486,-6621.190625
394,9307.671031,7045.090919,-5120.022894
395,2397.650853,-701.613819,-27.697177
396,-9845.549888,9600.658186,-10395.318400
397,-9969.423622,8037.522003,-3266.788820
398,-8583.147074,-6926.278438,-153.905485
399,-3212.854055,14740.610142,15286.675574
400,13697.714125,3272.693447,-4943.679478
401,14496.310866,9210.060880,10334.485036
402,7157.208968,-11101.369746,-17300.012416
403,8317.707964,13788.609912,3568.649042
404,-19102.151079,-11596.853110,11284.013244
405,10744.884798,-2798.230089,-610.528587
406,-11174.942701,938.377907,-8288.195571
407,10520.275154,-4208.778491,3743.715699
408,1676.719167,-18656.903711,10773.807427
409,7341.962738,12194.821067,3769.595604
410,8733.889378,5352.550016,7178.019125
411,-6261.819924,-3512.129216,1083.181623
