particle,pos_x,pos_y,pos_z
0,-14178.009832,-15711.436433,4535.597922
1,-19793.718564,-7499.301413,9942.090658
2,10567.838569,15947.118860,-1172.450364
3,19828.488710,4987.342363,-572.701949
4,15485.966116,4510.914468,13360.297605
5,-4023.665103,-17478.324137,-13004.040463
6,12288.416586,-16971.896006,-16531.608499
7,-15349.333750,-9482.805236,-357.901626
8,-10936.216356,-13313.358979,1134.322091
9,-7176.743886,2283.741527,-16313.743173
10,-8906.844486,-7167.343740,-11996.768145
11,-7778.365151,18492.140528,-11893.296933
12,-8257.329966,331.178963,-15838.370015
13,3938.190707,17332.585385,-364.298264
14,-6749.413319,4132.540606,6842.669338
15,-14274.929778,10411.777073,-8693.061312
16,16485.947181,-10104.790414,-3807.715181
17,-17715.180270,105.518808,-11630.023291
18,18441.752542,17945.600666,-13186.549446
19,9055.750526,2142.638366,5222.694009
20,16544.673055,-9934.248829,13040.118620
21,11775.952612,16712.256128,5638.451759
22,-5263.812054,-12754.145122,1300.973526
23,-13230.535990,9924.219372,4243.912709
24,-4690.777950,9144.225244,-11004.438154
25,-5738.535099,-5272.735659,-10246.235457
26,-5202.593259,-7636.841388,-9942.183762
27,-1089.398824,-17016.702961,19284.919709
28,-19015.703363,-16529.021589,-15437.395199
29,-1820.662731,-20092.265946,-958.619901
30,17469.829463,-9965.987873,-3003.702151
31,-17795.530967,721.816813,-19966.379253
32,13183.384524,18641.452877,-9244.867685
33,-5113.291741,17477.252435,-18859.243743
34,1611.358616,-16391.819328,15561.105793
35,13431.466062,18060.456324,12128.441642
36,10631.394162,-4148.614476,-14437.618114
37,17874.517760,225.914363,-13041.739745
38,-9579.228878,2657.904937,5143.492922
39,-14673.495061,12817.351550,3908.261101
40,-1064.201205,-5504.544820,-17327.776020
41,17859.531278,-14881.180132,14063.843649
42,-3109.793413,4809.599754,8075.997986
43,-13660.260912,14885.175589,-11283.677123
44,-9725.342033,17732.902948,10126.624700
45,12007.842796,15715.241431,-9290.478265
46,7821.145928,-696.426632,-7484.657296
47,7541.838622,15345.835806,-12856.943372
48,-10873.348615,-15330.709051,-358.891845
49,15335.430420,14718.101057,6801.987063
50,-13467.785578,-14515.402584,7596.054379
51,-6271.455187,16697.319353,1154.983813
52,-6986.532070,-10870.306618,-9218.444307
53,-5538.056247,8565.645615,17612.110399
54,1337.429869,6698.314242,-5299.065292
55,-13711.350649,-13775.062499,14037.028877
56,9549.449226,-11768.549104,-8083.346698
57,-11730.401948,-10312.610604,-6004.700849
58,5415.982386,-9846.856134,4119.735445
59,-11066.461131,-1149.297528,-7185.122397
60,-7365.437370,-19052.428913,13797.017410
61,17299.959223,-3471.236089,-18362.864014
62,15150.879458,-6949.145126,17239.166568
63,2596.060868,-9749.978256,-5202.904454
64,-15511.777102,-14416.224945,-6711.887112
65,13326.113853,-16176.711324,-7539.987982
66,8474.447226,-12096.469306,-7601.149396
67,18168.005666,11556.447476,13033.989735
68,-13652.532853,1038.614251,6531.428663
69,-11455.506956,-10361.268016,3150.806669
70,1633.906287,-4899.892363,1690.071651
71,-18451.397873,12879.075635,-8497.663262
72,-16061.146006,-16878.895243,-11765.532243
73,5885.684637,-19119.289462,6445.808215
74,4994.834605,-8331.301799,-7131.298553
75,-5154.941867,-8324.082012,4238.549456
76,-11655.935553,15387.006777,-3718.164463
77,4982.006733,-15802.190937,17240.290856
78,17032.739418,-15984.378278,17993.890896
79,19840.660657,-6709.215685,1703.070160
80,133.021841,-12649.568654,-13181.420816
81,-20625.254834,-12311.743775,12100.443191
82,-5487.093100,-5788.355005,17619.267051
83,-4182.624933,-15672.346783,2987.135836
84,13837.280161,5713.596861,9178.715800
85,13049.870861,-127.119847,-1535.904470
86,15492.820632,-4049.162084,-12059.657138
