particle,pos_x,pos_y,pos_z
0,-9009.085747,-5207.884889,9120.491245
1,-4523.803024,-15600.718780,-2787.293472
2,-12969.603708,-7360.699175,-15587.538780
3,8004.144730,-6667.126200,1224.372577
4,-13785.472581,14954.439681,-9046.613422
5,6507.403207,-4298.653791,6256.208692
6,5905.093653,-3133.197354,-4439.186353
7,-148819.758853,348361.038374,-119573.955565
8,584.927382,8686.979993,-2988.569770
9,9097.420892,10374.080828,12830.881050
10,6050.875346,2792.138288,-12619.350059
11,-3076.978428,7458.449002,2951.158690
12,6495.847928,11790.042697,4794.646578
13,10696.702481,-13707.264213,-9555.660019
14,-15854.049910,3941.817368,14912.929540
15,-7754.763052,7138.851244,9290.321874
16,-8507.712411,-2340.604004,4564.215750
17,5078.693881,-5466.781926,9694.872677
18,6522.295180,-15484.218160,324.507543
19,-4297.690003,-8361.643027,2724.753588
20,-1653.847226,8908.460740,2966.503356
21,-7042.478015,-9818.696068,4625.694432
22,5016.692821,-2619.499991,3883.184286
23,-15883.481692,-13971.642779,-3951.847609
24,-16011.576218,-13696.722152,-518.890547
25,4719.375305,10409.264175,8727.977490
26,-479.495507,-6877.638042,-5491.363291
27,5074.350522,3518.120064,-1617.565669
28,14051.158066,-5783.844479,-12440.109424
29,-9190.931587,778.575893,1888.379952
30,6134.833600,2055.311046,-1515.542187
31,-96982.183155,-123533.296783,-92317.399604
32,-12908.290314,-2825.390749,-10426.502788
33,-11773.243305,11877.564504,-13680.796309
34,-16202.820134,-15610.746120,13931.942309
35,4664.380964,-7022.004119,-13878.863555
36,8364.371781,-14935.084016,13536.409668
37,-4096.383483,-158.392604,8509.408630
38,5421.996227,13390.031514,-24880.232161
39,-10398.314492,4282.279382,4837.982178
40,7558.262822,-627.873146,-6879.744416
41,4126.694945,21893.797595,-25109.539990
42,-3456.466189,7440.680894,-11724.048373
43,12684.161886,-13935.429006,15744.985957
44,-2302.726002,-1931.856091,2832.859152
45,42619.939248,12076.946562,-38943.538287
46,-27933.785132,6694.953534,21310.355472
47,11390.884082,8604.842599,-585.173525
48,-5416.262686,13684.167619,3796.902559
49,-71785.186965,169307.898660,761100.620604
50,-13501.039028,-4389.687893,-14169.800956
51,12575.427219,-10090.623156,-959.519999
52,2492.648986,5677.048267,11588.643028
53,-13408.766312,-4369.069457,1272.064708
54,9357.625576,11835.760607,1839.720276
55,4454.104864,16498.405502,-15866.742618
56,14174.652272,15890.451249,-8834.488685
57,-16139.093419,14657.979039,3948.595382
58,-1732.288399,3860.630204,-11362.377269
59,5196.255718,-10359.921936,-2562.745660
60,487.504500,7560.802317,-7616.693464
61,-9432.072401,866.257511,184.686311
62,-5707.855614,-12562.911192,14232.432222
63,-3969.512801,9341.919841,427.943305
64,-9038.625278,-8018.252758,-15567.514650
65,-7947.254196,-7030.957809,4720.689816
66,15112.248662,-1574.415720,-1443.210655
67,8951.485576,12590.473098,12575.608846
68,3758.277640,4163.006956,5278.411603
69,-10170.374689,1296.890260,-15039.441402
70,-14138.481641,15790.790592,-1239.957107
71,10952.845125,-16512.664629,15506.817149
72,-3723.604149,8113.935052,7060.627470
73,12797.122520,-2250.021734,7854.897952
74,10153.000600,-10596.349735,-3548.375304
75,-12220.258859,9321.168795,16037.560759
76,-41762.607947,-10190.192103,-6944.165112
77,-49074.788139,32060.237021,-75105.403573
78,9919.027678,6498.537821,1668.351062
79,445.675702,-4496.140639,9030.148591
80,-14951.423496,3152.830574,5979.639755
81,15070.371833,-5940.071706,-14102.197930
82,14410.581729,-7840.679493,9861.981510
83,-12433.807697,-5174.732029,11832.141265
84,-3447.424456,-9033.854609,-11057.932122
85,-8174.178019,1684.736671,10666.983576
86,-2689.833140,-12814.059630,10872.753549
87,15581.356191,7207.431756,-14986.526228
88,8475.781797,15961.127554,14950.419940
89,-2465.277383,15046.006742,11311.376030
90,9072.007105,-10053.833693,-4308.051865
91,-6748.793692,305.016465,-1217.144647
92,-3441.637875,-13668.791927,-7637.464643
93,18070.306120,14214.328065,15734.548103
94,-5362.911575,3943.617768,607.474512
95,-696.601093,-758.073619,14718.199931
