particle,pos_x,pos_y,pos_z
0,-7893.479351,-5643.946511,10620.464900
1,-4284.090455,-14186.463449,-2620.829870
2,-12309.838299,-7109.588375,-14433.558657
3,7416.237832,-6191.375745,1192.135871
4,-13029.831054,13949.723014,-8670.807623
5,6110.613476,-3894.747281,5624.646313
6,5467.904154,-2993.859134,-4050.579166
7,-178113.577141,421796.446639,-145770.677343
8,560.699410,7982.053030,-2761.620133
9,8678.250522,9779.622152,11918.243787
10,5931.279428,2642.869182,-11326.594683
11,-3216.225684,6654.136936,2962.385679
12,6057.519641,10975.842044,4468.281662
13,10111.126577,-12747.561287,-9092.337185
14,-14897.225406,3900.164297,14065.407983
15,-7282.920002,6697.684840,8586.966004
16,-6129.361943,-3563.064478,6514.564010
17,4722.853411,-5149.105211,8820.628353
18,6226.066902,-14069.001664,299.720214
19,-3841.229330,-7668.193004,2540.536590
20,-4.620998,10625.371476,1410.184391
21,-6824.355917,-9198.221829,4233.066311
22,2013.649443,459.124140,3189.944413
23,-14734.614364,-13330.801600,-3746.242948
24,-14823.277146,-13050.674079,-626.636049
25,4515.951480,9465.851915,8091.684703
26,-344.364212,-6311.540183,-5097.225107
27,2206.771646,7955.083954,-4.776553
28,14176.905434,-6253.783759,-12811.292031
29,-8279.460501,727.282369,1818.938476
30,5455.553331,1953.711718,-1450.158039
31,-109784.154069,-141947.398840,-109116.432110
32,-11907.026300,-2666.776925,-9844.041338
33,-11322.531611,11251.561105,-13009.334174
34,-15378.939061,-14922.832107,13501.831073
35,4483.350516,-6552.479701,-12698.974730
36,7896.688698,-14040.724980,12858.009876
37,-3655.772752,-104.938445,7583.624683
38,5711.357540,13414.418208,-28374.123442
39,-9397.866599,4123.156429,4497.570372
40,6965.121893,-530.500093,-6443.241425
41,5176.891418,23677.087138,-31718.122967
42,-3173.220123,6789.112538,-10664.911811
43,12099.702168,-13296.595486,14831.964694
44,-2270.183466,-1835.258918,2345.408665
45,51674.639586,14024.235313,-43386.123753
46,-31985.080957,6659.684707,23077.109270
47,9780.484207,8333.903357,-1636.106661
48,-5020.789362,12530.434542,3459.809829
49,-81581.840533,197656.897552,878072.113766
50,-12574.224778,-4312.012291,-13326.850898
51,11602.644237,-9520.266182,-893.063125
52,2351.661143,5424.507047,10400.301546
53,-12307.007282,-4137.148523,1228.357275
54,8729.417628,10818.892195,1677.716988
55,4468.611398,15579.366439,-15259.861417
56,13492.150169,14741.236658,-8502.155553
57,-15129.396783,13844.329645,3894.388270
58,-1705.688520,3514.969857,-10279.391092
59,4651.171096,-9556.499782,-2385.391157
60,582.414753,6959.957330,-7104.817890
61,-8587.733753,779.199617,115.559120
62,-5425.261736,-11752.050104,13178.466069
63,-3647.826368,8447.332857,536.778749
64,-8610.603445,-7793.240899,-14126.641990
65,-7254.109406,-6541.129922,4444.397511
66,13658.909563,-1531.612905,-1458.114023
67,8538.145806,11751.338018,11849.521488
68,3442.412097,3974.010755,4851.465131
69,-11605.074094,834.360395,-16759.866390
70,-13358.394402,14732.688670,-1097.468142
71,13066.950341,-15963.686303,15663.111148
72,-3642.648176,7370.382101,6515.623363
73,11760.389729,-2083.336301,7355.100118
74,9327.902194,-9772.382442,-3369.391101
75,-11597.333629,8901.348437,15042.361654
76,-53726.866172,-7939.406364,-10619.411500
77,-68199.172956,40635.044655,-93576.624156
78,9026.010132,6172.195317,1553.305608
79,703.837482,-4178.179157,8294.622054
80,-13553.970053,3034.252014,5723.153273
81,14088.145216,-5682.454445,-13311.437878
82,13484.292180,-7393.668019,9368.649771
83,-11781.906021,-5021.822424,11213.095494
84,-3234.014691,-8282.959077,-10207.583558
85,-7518.101071,1552.258816,9898.073472
86,-2621.810973,-11964.975416,10089.559079
87,14367.200543,7013.925284,-14276.856511
88,8315.766471,14848.153471,14206.803889
