particle,pos_x,pos_y,pos_z
0,2850.403542,-14225.079760,5750.562771
1,-13778.794846,1641.627167,14343.147146
2,18271.414241,3283.123830,-6138.294321
3,-9470.739494,17719.078335,3454.453211
4,-16088.383912,11364.620677,692.435617
5,14587.274593,-7338.546160,-12203.656862
6,7397.860986,-8756.877104,-6648.012626
7,-12879.448756,-412.147780,-800.936523
8,15894.183446,-19835.525137,12112.293311
9,-20051.277461,5253.147539,-14613.718104
10,-15564.112182,-4913.842849,13067.343509
11,-10924.369992,-5065.672960,13951.951001
12,12754.285452,13512.800263,-18478.055146
13,-6826.774767,-16655.503537,8980.955514
14,11768.953646,-16906.349217,12049.130989
15,-3957.864929,15688.941219,-16574.808185
16,3796.703225,-8061.285368,-3755.158363
17,15295.203961,-5991.153472,7492.332956
18,-16074.176246,15499.337325,4304.882338
19,-13049.710841,-1745.624918,13207.191130
20,-2904.534450,9752.420215,14370.036440
21,-2672.848683,-14049.543476,-18211.649102
22,1074.099202,18727.862982,14010.768987
23,-7030.338700,-5697.995180,-1744.048589
24,-15879.088293,3940.214110,-702.606947
25,11111.382512,9501.982019,6308.499824
26,-9471.819751,3773.651300,5793.329575
27,1996.289564,1932.035541,15760.574871
28,-4497.754151,-11036.430264,9600.435698
29,8467.950223,-4086.389280,8970.739599
30,11736.354497,12076.243540,-10481.320014
31,-2329.556389,-18672.740374,-3247.993390
32,-18272.106510,3728.147721,14034.846545
33,-11052.329919,2396.321797,12934.768966
34,-15565.723930,-14030.528608,-11588.796709
35,-3953.789353,17375.193058,-12337.132656
36,-7512.942944,10685.802587,12021.510934
37,3052.364720,4079.088978,8935.340573
38,-18893.604413,-3014.920770,12164.814699
39,19446.767928,13393.008550,15097.879713
40,-7167.387410,-1264.480596,14424.878767
41,-14605.225464,11152.430222,-12626.504069
42,-12103.530302,12589.294325,-20007.509557
43,11767.828600,-13277.382918,13717.442104
44,-17126.941761,19170.991795,-6100.048369
45,12894.424666,2749.917624,5985.007144
46,-7718.169500,12757.894035,-13867.790049
47,-4698.764570,11454.535231,7904.016832
48,12161.578221,-17374.430133,8281.808933
49,7349.906609,-8880.457751,17080.405319
50,-9495.097575,3507.058950,-13650.463731
51,-13350.258455,-15703.127546,765.547926
52,-10073.289141,15880.190370,9351.793377
53,13066.514993,12691.033469,-16848.746740
54,-12151.107394,40.782019,11377.410671
55,8020.797259,-5545.857676,4162.357733
56,-5287.522296,4101.680767,10687.869405
57,-6944.031700,5790.794314,15313.672114
58,-18346.880860,17223.152857,14944.548101
59,14253.497027,14868.429715,14190.391574
60,15424.252163,7597.598348,18286.828596
61,-2745.195810,14918.240210,-7870.677510
62,872.865855,16852.339602,1702.145838
63,-15873.058055,-14864.930037,-16094.648715
64,13025.627974,3675.665062,16463.863042
65,-1964.137361,-13702.146100,-5574.061131
66,11376.472368,12437.358314,-219.549396
67,-13697.833550,18920.654913,-3551.586436
68,18316.148934,-7253.444993,-8599.153201
69,-5629.421151,-9649.118425,-10329.519720
70,-197.316813,-16861.442740,-6119.507914
71,5106.004648,11686.910741,5513.276445
72,-2884.976858,10511.920272,-4554.798777
73,-7633.346925,-4737.278350,9157.546417
74,9174.041648,-6291.987446,-20665.375502
75,13365.355962,-8012.704941,335.302552
76,14656.438728,10617.665355,-19824.299338
77,17202.656732,4416.279211,10208.976520
78,-8811.158203,-2765.539947,-49.520277
79,458.437170,15310.164973,4770.798073
80,-14652.004191,16204.934408,-18496.329803
81,-13755.071210,-1740.039771,9423.448018
82,-9322.109627,18506.575146,4997.161382
83,15141.930051,-10118.887783,-3982.495630
84,16543.999484,12011.127947,737.076510
85,-17794.364533,-15399.159681,6576.967169
86,-16355.502341,10769.558913,2065.096383
87,12231.807493,3135.102220,-1505.081215
88,-9716.819609,10030.392877,-20030.988110
89,9873.271630,11125.515085,12425.981419
90,882.575198,8253.291234,18566.859960
91,-16281.607114,-10704.955045,7590.716493
92,-9825.794930,7160.495045,-12410.568692
93,3688.609041,-19952.045104,1379.797174
94,17498.359221,-14803.831543,-2351.460717
95,18702.763571,20441.463511,-9015.459033
96,3398.636788,14001.328833,-5995.640843
97,-6207.331666,8605.733180,-10206.611996
98,10787.125791,-9461.111198,-10298.820502
99,-7778.049250,-17596.897323,6109.461898
100,11955.248649,-12654.862654,10721.265858
101,-11688.791395,12677.924112,-5000.652891
102,5088.089229,-1305.245806,5622.037038
103,-2276.472541,6346.039521,17813.044750
104,18414.407153,-7369.842115,5428.032235
105,11428.277742,15109.559527,653.413312
106,-5666.285616,-9076.334008,-15497.620188
107,-17821.619282,-11473.218107,12041.478772
108,-12453.367786,3077.078501,-13466.231159
109,-14609.503591,3765.531115,-2882.863877
110,-3169.587064,-16707.236534,18275.259502
111,12739.236363,-5803.475834,12846.201799
112,-5845.013263,17776.525546,18234.106118
113,-15802.394372,2851.370424,-6444.122396
114,14305.040387,5407.393802,-1087.566199
115,-4198.893621,-11422.966708,19773.293595
116,-6542.951930,-8486.488388,4051.373314
117,-16045.719308,10384.133736,6384.782706
118,-10882.688442,806.487686,-7013.372503
119,-16360.283458,-4736.028578,-3778.472642
120,5635.317442,19192.620300,-18074.783712
121,-4855.889197,10124.878690,14925.739855
122,4093.800919,-3360.874180,3244.012003
123,-10954.409037,-12691.334014,12457.429311
124,12023.394021,9220.761265,-1943.624741
125,-14913.326139,8482.920742,19334.076373
126,-15383.883185,7762.260004,-18531.274970
127,-3101.387777,-14879.410702,-19866.215004
128,846.236225,13887.889857,16002.960921
129,-18542.534443,-5458.315074,18533.384579
130,9143.591697,-7747.668354,-3108.392644
131,-3282.399771,15113.112520,-13038.461860
132,-13220.443403,4868.943466,6988.320163
133,-2582.568254,-11024.874794,-13413.085331
134,-95.388131,3468.989963,-10952.770176
135,-11430.303039,19965.655009,4754.479878
136,-4502.384765,-12652.645671,9294.461242
137,-13549.442053,-3330.164012,-4390.510951
138,-10822.983672,-12781.546745,-9520.415478
139,-2685.975234,4704.547250,5187.368043
140,-7398.053707,-9930.346017,-6729.775521
141,-690.511029,10659.905782,-170.788956
142,16426.115231,-17314.424196,17516.516769
143,1753.408195,-12246.211498,4198.479567
144,-14434.661359,11873.188933,5202.951889
145,6088.848257,7152.473749,-7360.054552
146,-10335.342858,18458.365975,13884.413667
147,3572.908518,17605.344876,4656.991015
148,-14561.598194,12661.557021,-5068.735773
149,5771.641336,10288.575759,-1694.380532
150,7805.383811,14062.909633,11626.343569
151,3409.241737,15131.984279,9871.800154
152,-10600.461089,-5716.451641,-19467.518471
153,-11583.993076,17766.990178,304.059220
154,4753.618319,11630.940277,15713.082546
155,837.374824,6177.485764,16143.189777
156,-14568.904499,-18380.973317,6267.883152
157,-12818.680764,-10028.427931,-1047.904572
158,-7601.836424,-5957.766860,-13236.859109
159,18887.483781,11810.997749,-14484.126963
160,-5885.954345,-5519.425495,14514.321818
161,17394.963919,-12880.665496,-14228.685668
162,-4505.214753,5311.341863,-2818.683038
163,-5189.958200,5888.301165,-13468.117819
164,13757.673210,-8729.598598,17075.295150
165,11948.878171,14407.421073,1588.674185
166,5260.406781,12047.600735,-18140.601375
167,-13438.992817,-13145.025647,-17012.452783
168,-6692.934143,14445.606501,17395.026160
169,1537.558191,-1564.261001,10424.285667
170,13951.342388,-13283.957056,18663.362682
171,2140.729526,13912.515264,12579.488190
172,-6645.235622,-18323.570197,-1383.835553
173,-3691.540491,4902.199297,-12420.310872
174,-5303.023327,-2287.742298,998.025740
175,6564.608931,10507.824861,16697.917064
176,-7654.440819,7330.469050,5380.511991
177,7699.403775,1033.099057,5217.727332
178,-12277.228302,15378.935063,-6371.389098
179,2018.152281,16864.068858,19425.934364
180,-12695.183482,-5337.491910,-16892.461215
181,10244.832272,-20828.745880,13266.961816
182,-329.178614,-7772.902170,-16618.132390
183,9832.398720,-1085.506559,10457.954597
184,-16560.556951,14541.011884,3873.523490
185,2609.203058,-17963.881020,-2559.441317
186,-1713.889025,617.239089,7171.628023
187,7786.546160,-8768.484365,2867.097955
188,-7057.899912,-16289.482199,17515.157604
189,-3799.700495,-759.337701,7165.465860
190,2156.077903,-3103.009193,-12539.285769
191,10655.270506,-801.148561,5562.126549
192,-10516.858009,17781.766717,-15278.057694
193,-11723.148215,-7625.595750,-9399.030821
194,7662.953015,-4023.063653,19691.818403
195,7607.371036,-17562.350643,7112.600432
196,18865.009909,-6370.706567,11252.576418
197,12860.774009,8481.047414,-1925.384508
198,-14778.346864,13089.500592,485.393437
199,19157.759939,14299.773871,-16829.633544
200,-6650.362058,-3080.744017,-5160.296147
201,6958.879164,17118.420759,6484.405998
202,-275.779660,-13873.322736,-11127.287311
203,547.115213,6958.344855,-15103.024049
204,-1011.228490,14646.033634,15375.358269
205,16269.683772,-7916.701105,-12226.239492
206,17696.370368,9375.716832,-8090.706231
207,2550.743191,10807.654165,-11952.419902
208,-8050.867603,-10680.502818,14277.360460
209,1277.822799,-12699.967772,17532.226232
210,13873.582536,1608.025201,-15732.092822
211,17062.879293,21222.987765,-5110.380047
212,-14957.159101,-2825.068130,-10636.926813
213,-16881.664728,6845.474860,-2139.869320
214,12723.417056,-14289.831480,15082.209178
215,11719.384122,-16627.988729,11760.930777
216,5754.867171,6301.642890,20615.552338
217,-2323.831776,-3971.556710,6310.719268
218,-931.029514,-10249.743339,-12649.876941
219,-7473.817789,-14281.530211,1517.393764
220,-16265.548933,-19559.517421,-9931.105028
221,-12218.559187,11200.020006,5345.369170
222,-9635.625481,791.525418,10241.096271
223,-3200.367208,-9561.378154,-7048.312477
224,17534.451196,-5003.066616,13065.182309
225,-5026.291193,19757.896009,-12725.624060
226,-16457.976213,19473.424062,-1312.569646
227,-8022.886767,-13084.956777,-7666.844221
228,-3230.842480,4865.270037,-16780.272121
229,-11549.406607,-8846.158205,6037.196021
230,-443.166630,-10437.342381,-1834.881498
231,16836.962537,-7416.785085,15853.152617
232,-14542.554288,-3313.412133,-2934.026681
233,4772.256108,2114.876000,1430.507542
234,4330.885046,-14832.495772,-3625.146928
235,11424.898228,-5617.641663,4284.226128
236,5021.125776,-17536.269824,17719.829333
237,-6247.319783,-7357.337057,14823.814218
238,-3607.209748,20191.225048,-11265.720994
239,-19719.710382,13081.241335,1076.691826
240,-10206.688119,364.005181,-19411.926922
241,16852.605295,-5673.699632,-2344.814515
242,-14248.132155,13039.799281,4219.165640
243,-18351.939871,5309.644445,1707.557993
244,16637.027690,13412.258143,-16041.541165
245,4348.498381,-6736.963726,20275.540062
246,-1910.475574,13514.175169,-9068.709735
247,19055.895985,-6679.579619,-12969.923322
248,-13414.748306,1259.192340,10840.502171
249,-10294.156664,5676.685542,-16138.077587
250,-824.470382,2656.831941,-14126.396120
251,15466.941369,5277.610796,-13196.375769
252,2260.896416,-4107.816725,3042.863844
253,-18384.750677,13318.168699,13415.104338
254,-10768.674118,17612.608242,-13719.709470
255,-16623.067383,14369.060038,-10268.003639
256,5552.226912,-13246.641697,13303.424975
257,-5319.408756,-13507.729127,-18878.475082
258,-481.930047,1766.322748,12506.389047
259,-993.905730,10567.464937,-18407.147689
260,-4091.988008,-13190.785202,-8448.349311
261,-6179.943550,-1534.020463,-11025.413320
262,7059.483921,11794.635884,-11394.910125
263,13140.456482,-9063.256706,-4197.924667
264,-18390.975125,11540.607844,11337.477444
265,-12842.363890,-13574.461827,-8066.450792
266,-4276.179613,12040.283591,3745.732794
267,1814.774479,10341.826872,12383.912047
268,-9648.384790,-4854.439666,13068.060138
269,12378.065957,15093.121576,-15573.032027
270,14854.973799,2348.627065,12294.575140
271,735.442527,3047.681663,-12306.097517
272,-3693.632164,-12501.640035,-16152.783196
273,-12130.588953,-15752.803173,1595.741808
274,-16251.593951,-19741.896843,-20272.468127
275,-3763.245819,7924.418011,2580.185209
276,-19186.691872,-9330.948526,-9418.974770
277,-13348.601833,-6525.159901,17820.060032
278,7995.470079,2272.284932,13598.205109
279,-2765.320132,-15855.370497,20407.226165
280,-12867.841663,11281.963333,-9553.935576
281,15696.443727,-14910.569013,13585.443022
282,17970.668548,-4292.518856,5765.269053
283,16930.799361,20166.482219,-3576.086646
284,-6086.650924,-9562.472008,8043.519068
285,-2631.872830,-17163.573124,-8144.300550
286,-18365.863631,-3781.562211,-8282.106945
287,-4646.107582,-6313.240740,-12207.246518
288,18901.668343,-15537.749476,6933.005071
289,14457.075452,-13915.820736,16452.611208
