particle,pos_x,pos_y,pos_z
0,20232.850258,5513.032550,-6818.596095
1,-6613.778059,16874.185379,15093.749316
2,8709.456890,6243.524919,3519.106897
3,9448.831980,10163.201917,-10685.585216
4,-8356.366916,-6142.178144,4476.719742
5,-9529.647850,7916.412745,-19107.377907
6,5511.206754,-13681.889377,-10513.927602
7,4664.063906,-19424.289644,8206.999421
8,-17285.057388,-19766.910934,-18365.767424
9,7905.909734,12122.438908,-12770.236055
10,-12943.595612,10838.601858,-14865.388669
11,-5057.295831,17826.765494,-14404.169954
12,1666.660463,-7432.592403,-1180.791663
13,8853.540578,1980.998515,-11426.631040
14,4473.505168,14060.804399,-19678.160409
15,4854.658679,7549.836080,-5371.095961
16,-6594.805212,15931.149360,-17293.439917
17,18727.602432,2656.386048,-8077.928667
18,-7981.610808,-11928.715221,13767.522509
19,-8065.636158,9630.411844,-6898.163623
20,16748.384980,-16181.940903,1291.489722
21,2434.076936,15411.357417,-11828.378423
22,13450.848217,-4190.753070,-9192.526192
23,-11745.836820,-6256.303922,12865.125914
24,-3978.389371,721.968503,-16654.960565
25,-5149.729478,8126.989022,-11542.478668
26,-14213.775612,13519.934366,-11056.700356
27,11161.056871,-7033.653000,-3624.574642
28,19084.930405,-19515.492485,6117.014768
29,-20649.461256,15081.804864,-7673.835020
30,21324.309486,13444.813324,-7522.042411
31,219.393774,-7674.145947,11189.380610
32,-10648.699443,-11029.750626,3512.363256
33,-6384.892800,-17149.099675,-15364.746531
34,-10007.730531,-13649.539932,-2731.141669
35,28.805093,-15455.251138,-5624.428380
36,19234.977594,8155.685943,-12289.495522
37,9148.611623,18768.520839,-22207.956183
38,9273.832661,-5815.118839,7192.608217
39,-4442.940097,-3519.539335,2027.895651
40,-5707.597523,-6113.047398,-14819.321401
41,14405.584348,14403.465626,-5403.602375
42,6151.821766,1333.273213,-3673.952203
43,-13336.438018,13874.225955,-2076.557869
44,-10475.293068,-20585.371582,7165.203982
45,-15133.362737,5102.415620,15138.100969
46,4804.850480,17179.169865,14347.236334
47,-20460.886227,-10883.389084,16157.331195
48,408.903075,2411.464679,13423.686417
49,14510.054964,-13373.218297,-475.236203
50,-3377.340361,13813.991121,-15185.244229
51,7952.045060,-16976.928013,17292.289320
52,5049.461625,-16365.220813,-13708.499147
53,14154.713172,-8831.969655,11451.094194
54,1031.562622,1662.341901,1695.945059
55,10324.624965,12179.910508,11510.173394
56,-4591.194051,-11510.593056,9385.297296
57,12421.219586,21118.367677,14605.948229
58,15289.363053,-2209.489227,1651.187321
59,12101.602726,-1594.573635,-13830.266686
60,4213.088650,-7095.533808,-9703.929760
61,-17760.095214,-3384.642850,6800.404609
62,-11962.184084,-2666.802893,9381.094188
63,-15878.632432,-3629.999162,7455.965948
64,20052.216685,-7270.154674,-19684.336464
65,5428.206876,-8662.741650,381.548273
66,-17010.598918,-17789.995982,-3405.730887
67,-14463.283108,-8387.549588,648.233503
68,-17668.038878,-1762.144837,-17155.095034
69,14359.601235,-20421.458615,580.647637
70,8870.601390,14950.873509,1053.581190
71,5853.222531,4797.738910,14512.838792
72,15075.335347,5805.681956,11585.156992
73,6319.411917,2768.076188,814.689881
74,-12491.361117,1831.942778,11035.655583
75,-18620.936349,1115.569090,-16589.308397
76,-4824.708734,9829.795013,-14266.776351
77,2183.758202,21117.855606,-9422.665060
78,-8987.067602,-18999.736865,-6017.548080
79,10301.898708,-12529.120701,2008.460161
80,961.145181,-1632.402298,10669.669204
81,-8217.274950,-16897.722745,-15584.089634
82,-18078.627743,13967.081724,-1468.546589
83,-4017.377212,12228.957488,-3077.459373
84,8220.390498,4861.203132,16031.582724
85,-12557.678725,-5495.965758,460.111186
86,-4046.889582,10708.283265,-9662.831728
87,11839.154502,7024.901655,-14264.009779
88,-17601.797857,-10106.156755,-5446.212704
89,-6606.245214,-8527.330400,-4580.437727
90,20038.341350,-13962.030134,4539.199751
91,4581.639543,-17189.693027,18248.838868
92,7712.703861,-5374.445058,-2844.910145
93,13843.458933,-18039.039895,-10209.690634
94,4057.637518,11463.626427,-720.192353
95,-3579.624834,3997.708468,-3671.626844
96,-13726.173778,-18060.294725,11055.252780
97,-6304.679560,-15721.405508,-13698.810911
98,10303.398099,17396.360808,3033.368429
99,-12846.372442,1549.198924,-11477.818927
100,9899.658593,-2384.785280,-19340.812984
101,-18889.660689,6139.429944,-2387.261425
102,-7750.125198,-17542.391900,-9167.982379
103,-13045.189772,-11324.871313,13984.069219
104,4164.250490,791.819112,-17099.266380
105,7711.924532,9812.973066,-17116.200513
106,7706.412912,18059.674517,8613.898915
107,-16314.312563,2332.040304,-15468.791017
108,-16138.112537,14028.365062,1758.525637
109,19331.071252,-4580.788226,14215.831989
110,6439.757955,-10373.410956,-12023.887270
111,-1493.009722,-10746.503735,59.713808
112,10376.445380,11446.849697,-15772.884004
113,5729.870995,-12221.124330,-8293.593226
114,-12773.545375,-10388.682732,-4296.353776
115,-9846.460939,6710.424189,10407.646982
116,783.655208,7528.029858,18888.538293
117,-13020.234344,-13865.776334,-13545.328285
118,2550.213447,16159.056389,5955.724744
119,-271.928401,18088.694698,-3932.019223
120,16034.545704,8976.438514,1795.507178
121,19592.836360,3761.760383,-6798.576574
122,7888.770992,-8273.803717,-15095.319287
123,-2565.920504,-15575.145759,-14761.754529
124,8459.830346,-18737.207089,-10816.223265
125,3890.843832,16222.301053,5447.894029
126,-6262.462802,-9931.286541,8899.290307
127,-6211.751421,19293.457313,-7786.527660
128,-7763.344925,11793.860137,-7666.121471
129,-19370.401274,18454.905098,-11307.179559
130,10163.280464,-20385.787386,6288.568392
131,4102.623234,-17102.727571,-2758.568958
132,-1419.267236,16887.570614,-7764.454330
133,-15881.786337,-14282.608379,4436.052435
134,13793.338623,15289.081180,-4557.485768
135,-17403.945658,-11704.796671,6072.434470
136,-4491.911900,-17879.799130,15592.875856
137,-7922.649630,8228.640729,15734.773874
138,5494.684168,5778.670157,14588.551929
139,14318.935708,-13608.502028,-8600.723427
140,-19144.182800,-7511.602279,-9514.177408
141,17875.019468,-6491.139939,2293.092111
142,-13731.353610,-17423.602920,13210.761820
143,11266.574786,513.205578,18897.917370
144,17147.174571,-1238.253654,17888.758848
145,9929.996759,-18620.215350,298.785407
146,-3189.601579,-11842.291215,9947.985437
147,-7145.512320,16164.263075,-17314.313590
148,19050.662240,8300.660305,-124.952280
149,19553.564111,-18142.575102,-4392.395159
150,207.693663,-17677.558758,-18313.761311
151,-9123.807341,13018.658829,11443.240270
152,5742.719281,9851.458629,-2815.373692
153,-9498.434328,5821.731999,-12388.898508
154,9990.256918,17877.863480,13431.039641
155,-2962.181642,15414.851275,15565.221147
156,3197.433096,-4451.918009,-17663.318773
157,-16665.342060,7042.660621,11509.720299
158,-14577.569929,-3695.479604,-12817.570877
159,14927.159822,12249.631356,-19429.599497
160,1459.628447,-749.404613,18022.511284
161,11542.396930,-4047.934610,8368.802660
162,10461.058615,15792.323976,12833.352396
163,12897.934361,-13928.766208,11049.576832
164,-5009.784140,4306.863590,5183.444969
165,3207.033134,-9907.386012,-20006.452035
166,-10940.654532,9843.433310,-5142.460221
167,-1136.634331,-14084.019017,-1213.237446
168,-11045.870460,12798.596507,2555.937194
169,-12925.114972,-9709.293533,6325.022870
170,14982.626487,7107.064910,7123.741954
171,1389.838922,16240.151182,9614.668890
172,4624.274468,-2058.317387,-16301.263826
173,2588.750140,5514.592131,2410.423243
174,13371.216731,-1664.402841,-18743.478718
175,-3940.880781,6670.500155,-9412.854476
176,-8523.131538,-3585.108493,488.598190
177,17286.602547,5298.566564,-15319.684424
178,10202.955126,6554.780388,15828.469335
179,2140.587248,-12801.232681,-8481.325742
180,-10120.658544,16218.088786,-799.962909
181,-5534.579183,-11797.320076,-16505.244512
182,-838.038075,15411.822729,-1805.662699
183,-9353.613210,-16225.805772,12997.909229
184,7203.879276,-8642.202496,-8934.162150
185,-16995.961611,-3859.263075,1353.703936
186,-9405.018871,5005.248917,486.530897
187,6921.824010,-8541.433369,-5976.012163
188,10871.758914,-16307.889079,-15073.074663
189,8419.143721,-5366.494376,1229.222499
190,-7819.924251,10913.190809,10230.302176
191,7975.508587,-14818.935858,14622.555232
192,-10137.598054,3201.782258,-13565.354273
193,-7102.705371,5582.269315,-18668.460925
194,-15933.161458,1874.371085,10067.108128
195,16538.269927,18061.075538,-2981.494324
196,-18518.911199,15052.841011,-16324.945405
197,-8624.798089,-10705.163042,16980.522680
198,19582.099539,4583.374834,1519.304499
199,961.434137,-18077.758126,-10003.784219
200,10190.561807,15159.962010,5582.999252
201,-364.740746,11717.389014,-5675.936514
202,12959.000740,15999.575596,9420.669980
203,5867.807428,10786.951711,-13790.941313
204,-4301.851603,-8923.036817,-9702.833317
205,-9122.636878,9687.570772,9691.817066
206,-11425.371154,-13254.706283,-13102.563250
207,-12775.422785,17425.771355,860.062825
208,5120.327213,-1139.294927,6929.390821
209,-19540.987888,-14876.624279,4244.459959
210,13703.010961,19007.804569,14406.908647
211,17997.086629,14486.502043,5167.103696
212,-8117.493106,6710.010688,1100.153363
213,-6745.731547,19174.719323,8237.174183
214,-20491.671918,4414.548216,-6150.801400
215,-17287.807256,21138.844273,5657.851568
216,-19268.774308,4182.507291,-15915.688776
217,17080.494492,-6411.761521,14291.597193
218,17613.651913,-10566.250748,-13024.597093
219,-8184.117845,4129.181041,-758.844875
220,-14399.422461,-8959.081555,15768.063332
221,-18897.467790,9837.550650,13513.031244
222,2017.165659,-19479.363478,-14018.250328
223,-13757.966744,-9353.431445,188.197653
224,1244.348066,-12031.729800,-11340.086934
225,5533.216366,-6194.410462,-18959.983100
226,2637.828644,11040.279043,373.750420
227,-2019.629791,14817.917978,12562.596396
228,493.114939,-4143.453591,-8350.566909
229,5738.347015,14128.446554,8121.690935
230,9106.376304,14106.184572,7375.925814
231,-17986.201883,-2264.142800,-10060.457688
232,-13468.974516,17787.395439,-2381.561736
233,-13558.671817,-17831.848285,-4872.974814
234,-1936.865301,3325.776584,-1360.691280
235,953.531308,-1257.096949,11286.677594
236,3049.802495,-18060.771846,10841.114884
237,-12843.892597,-1523.834037,-4024.650964
238,-14940.670647,-14639.301502,-17913.641530
239,-286.545725,16851.013693,-19237.085410
240,-13094.531752,15720.756926,19415.015256
241,-4099.278192,13280.188185,-12232.156767
242,975.865265,-18265.868986,19320.305179
243,5400.794710,687.977252,-20378.268231
244,-6501.377713,-18677.561327,-3842.832163
245,4106.221373,-916.527377,-14447.306294
246,-7511.168762,15454.653740,10170.926053
247,9049.725109,-2767.014179,12643.291728
248,17960.136898,2669.693573,6724.118850
249,11267.159633,11611.638737,13596.209551
250,13367.651653,-4547.291236,-13715.919572
251,-127.477926,8475.943812,20701.062303
252,-7626.923933,2394.089350,1356.794258
253,2053.210115,17345.761105,-14656.160013
254,-16217.918563,2649.455197,-3298.847255
255,15930.248514,-13044.145711,-10132.033772
256,12441.718263,3294.514475,5324.577209
257,-9398.109282,12096.248249,-14194.978316
258,-2107.027477,3402.430802,16988.752247
259,-1907.513597,15735.790694,18881.490195
260,-5271.571959,519.633329,7976.124976
261,4620.719812,-3547.912147,16024.511191
262,14823.060829,-1396.975045,13679.060825
263,-2529.647606,458.697539,-3635.327218
264,-15056.354511,17864.754462,13519.863953
265,-12750.940807,61.364598,19994.545146
266,-13222.466766,-5371.216178,2598.131599
267,7964.826591,-13845.902072,-6850.634069
268,16602.355009,6628.097113,7630.915835
269,9309.164100,-8033.301320,-1607.337539
270,-13725.430619,16744.269400,-11608.089106
271,-4814.044228,13321.364511,-11586.164533
272,8547.184032,-5791.339112,-16099.715586
273,17572.698315,-17550.547644,958.441103
274,1985.428257,-10466.949965,-16717.447208
275,-2069.065588,-37.603738,5924.272984
276,-8027.757242,3465.250472,942.659732
277,-6872.944381,-11530.650925,17079.121389
278,13498.179270,16185.768558,-18450.701148
279,10998.195655,6926.332738,3057.196588
280,-4631.637135,-1470.942884,6376.901533
281,-14268.131447,-15625.923128,5406.585446
282,12596.833841,16074.854381,7971.283263
283,-7180.233501,-17591.095473,366.000253
284,-16665.998331,-11919.760715,3963.254938
285,18854.599440,2912.270460,11807.323474
286,6455.908911,-15705.143301,-11659.132921
287,-17432.379226,-9508.350842,10456.435391
288,-11890.433109,13774.207342,416.214718
289,-1740.071116,7565.500330,-11211.048303
290,2040.333488,1950.260947,14612.933969
291,-10866.172268,-154.985216,-2701.347246
292,8590.178280,17712.195359,9764.374176
293,3434.068138,3542.772807,-15347.242894
294,-9323.638016,12447.565854,16365.910200
295,-2785.748798,5642.783013,-16104.771544
296,7553.851976,1711.359990,18763.414227
297,-7236.490235,11280.545757,216.476108
298,14271.526747,2731.450682,-8478.824688
299,-12632.223037,-5538.951085,8958.615635
300,-610.597334,10408.557378,-19293.407134
301,-15898.088179,-19228.697881,-7655.955891
302,-9164.836463,2410.497060,-13681.994024
303,-11191.495445,-5676.646627,18564.440769
304,1763.789632,18133.309044,-1655.981772
305,17767.495494,6805.829793,10867.330541
306,15921.869018,-3037.646024,3377.404852
307,-153.516633,-1256.213943,-5884.235401
308,-2003.386651,-10751.333755,17553.810184
309,-9956.645434,-12340.088654,-14947.688565
310,11561.952478,-8643.980343,-13235.803915
311,-6377.492125,-213.636378,-6381.344970
312,8916.922541,-11262.543139,7449.853399
