particle,pos_x,pos_y,pos_z
0,445.731339,-3315.928006,-18198.127299
1,1590.871985,-6702.317188,7310.941724
2,-12321.896165,15303.600009,14794.143823
3,19370.237876,2555.085352,-8180.309317
4,-8049.178228,-2850.558287,-3185.730737
5,4520.206675,10827.765197,-16500.079503
6,6335.268824,-3139.847720,1021.584557
7,4532.670211,3010.613121,-16283.088635
8,4138.480356,4247.214718,-9787.643409
9,8584.770944,-8625.463832,-3188.319468
10,7497.440024,12280.031929,-13641.308183
11,-15022.484519,-2606.180823,-350.641390
12,-778.215545,-2182.368705,-15727.292899
13,58.511218,-10899.606358,5463.037230
14,-4683.703555,17801.738333,-3384.144178
15,-6151.436628,11167.304959,-13179.241453
16,17942.700539,6283.628552,121.208549
17,3152.054566,9112.616340,160.976645
18,7518.218964,-6425.743713,10818.645767
19,8588.053376,-16714.958016,-2648.308151
20,11226.185462,13674.904512,17726.130761
21,-1813.355335,13564.656306,-14073.122569
22,9325.384545,-17251.920579,3499.174233
23,-19107.944253,-6014.204975,-16633.124920
24,-4425.166583,11111.318357,-19436.189194
25,-15439.757121,12436.116653,-11186.410111
26,-8295.138963,-4098.343284,-8225.801195
27,11978.670476,19361.400768,15400.670669
28,14600.436714,-6347.410475,4862.811845
29,-11532.499742,-216.833493,7754.472623
30,-4994.067702,-19401.839852,7854.811757
31,-5992.997365,9490.538776,7447.878631
32,-14630.593792,-18140.745265,-4205.016495
33,16102.290988,14685.202719,-8650.676808
34,17683.424367,14638.204959,-3305.658210
35,-5560.028924,11744.788980,-14475.023208
36,-11321.610412,-11343.510350,-13913.461081
37,-8062.672361,7773.980215,-897.618754
38,10045.277394,6546.778124,-2239.455764
39,-12733.726459,19830.386792,-18036.603398
40,5951.417673,11061.936873,1299.187802
41,706.969410,-8145.462126,-11219.849525
42,-7627.527359,18685.061266,12821.449972
43,8082.610211,-12654.981598,-4984.726921
44,-19846.723430,7021.010092,9973.788143
45,-3532.403552,-1933.057178,-12460.110924
46,18714.009060,17116.088373,-1824.086357
47,14854.829119,5886.981108,12819.510603
48,1210.968019,16590.641853,-1961.400577
49,14833.294280,-2686.619477,9081.958148
50,-13969.211338,5500.853051,-18063.420742
51,13139.301545,9403.557087,-17266.299817
52,18197.369040,-10480.274951,8729.202541
53,11471.579402,-13955.166441,-4603.302028
54,6592.083142,-15467.754072,-13825.696923
55,6626.613534,2231.795949,4994.553396
56,-5141.936222,-4167.634784,-12315.926153
57,4575.392404,-2719.051973,-16967.966280
58,-12052.165553,15784.765262,-5194.311859
59,12599.858381,12790.940475,-6954.324130
60,-9730.781756,-16152.459726,-7597.957464
61,3123.334667,-2874.261170,14933.742544
62,15306.910893,-8162.670276,5493.253254
63,-17368.668456,12383.374346,-3376.459090
64,5710.002713,719.479122,7467.028999
65,-163.201332,-14551.455238,-2034.006953
66,-18691.065783,-10817.129730,7147.298454
67,-12556.314238,-1423.239215,-8264.826224
68,-4491.848283,114.281589,4288.446379
69,-10951.505840,-17946.779513,-16667.611615
70,18134.198753,8437.023513,2185.432430
71,-11831.988028,3758.384701,14379.115608
72,2821.098722,-6754.117910,5683.574681
73,9762.447358,17878.656257,-5881.732295
74,17866.074617,18310.386866,-6035.654788
75,-8727.107109,-10939.767260,371.386979
76,-18763.302642,-14108.552532,-3929.386472
77,13575.209921,11320.222259,-3005.269636
78,-5372.727890,-15224.755425,18953.092972
79,-10764.395306,-17486.707608,8675.553646
80,-19768.011165,-19944.352128,-3944.728646
81,-2246.390488,8710.900953,18555.031804
82,13655.107148,4912.462497,-15352.424026
83,5847.401942,-17057.632715,-8351.171729
84,16874.476405,651.199810,-17497.936446
85,2846.140564,-9065.275524,7559.915090
86,5398.467775,-13010.543916,-9194.949084
87,7002.603341,-11532.369302,-11695.670932
88,-8077.374872,-12494.208037,12963.379087
89,16087.277744,4192.971931,1032.108015
90,-16705.783105,-6224.812261,17924.080410
91,-4160.330954,-9810.901941,-15783.691121
92,10050.424799,-8499.594755,-3620.206841
93,19303.670089,16445.498527,-3616.304957
94,-12235.369003,12413.090408,19129.070893
95,13205.980389,10525.868387,-4637.324740
96,-12796.376875,-3187.957084,-13166.225935
97,-18334.361193,18282.358714,8080.202704
98,-5074.646705,-11583.598729,17366.510984
99,3588.671147,-12726.715294,17579.115883
100,-19438.257210,7449.446499,4048.603164
101,-2533.545029,8990.930053,-10588.082906
102,-9939.089490,4550.918880,7940.363342
103,-15036.015477,-18464.624153,810.960165
104,5220.530414,-1024.468180,18213.425372
105,9806.634989,-12265.007288,18782.916789
106,5970.576999,5744.923020,-14183.877130
107,4517.602861,-8161.257777,7754.971943
108,17056.737148,15702.184167,17130.112507
109,-1952.591692,-10488.387483,-7621.341976
110,7081.446703,-12266.707266,17674.843272
111,-535.564898,12585.068622,-1033.278850
112,10443.017356,9655.567235,14049.251422
113,-9289.912738,6439.181450,19506.982438
114,17475.855270,11344.141845,196.743989
115,1885.922210,17755.417808,1308.570207
116,-14701.180161,-6838.519528,-18605.805780
117,-16250.200340,-6074.636376,5874.639258
118,15024.970467,2209.504572,-18826.896741
119,9655.031271,-10622.877999,-17269.457998
120,7268.412145,4393.822234,1520.560534
121,3193.632394,1264.416031,18810.646291
122,-10471.161629,14225.311364,7430.714876
123,1781.330386,-9251.490387,-9035.919168
124,17189.770128,-12445.587359,-15685.196556
