particle,pos_x,pos_y,pos_z
0,26408.427405,-9362.660737,-197.225773
1,21258.044082,-43926.134478,18884.384949
2,19302.858217,2322.360870,3319.443589
3,-35873.821302,-7725.219785,21034.242818
4,-5991.811201,-29637.123033,566.814067
5,3321.586752,-6755.410221,10652.198390
6,-29873.798878,-1505.401679,14203.677164
7,9912.103593,29514.975432,-39277.241174
8,18575.285913,-23339.982326,2219.220678
9,11137.252947,27329.426314,-145.442001
10,14520.554384,-11418.759748,22432.297257
11,16256.024112,-10418.157744,-13215.209691
12,-17859.052023,-30401.658540,24203.893912
13,13873.117474,-13766.124839,39227.327797
14,16127.294495,-1556.071417,32903.440502
15,14372.821699,-10614.313037,-9430.126458
16,31168.218787,22888.083363,11155.764832
17,-32052.019057,20494.257046,34864.066456
18,18322.374461,9116.870650,-10920.867945
19,10095.396592,5439.773955,27537.997901
20,-15422.902371,-9951.369297,-7484.841474
21,-207.115023,5301.355756,-16783.534343
22,-2146.947357,-13145.998595,-6777.245577
23,11815.621842,796.108361,-48284.676754
24,-11854.840991,-5581.064663,-10435.908869
25,-9493.570730,337.088694,-8822.946279
26,14354.329007,20572.839580,-24236.636121
27,-19766.182466,-16822.484996,-31554.728926
28,19883.493642,2386.906062,11663.795597
29,27446.625505,-36587.020391,-2366.047498
30,8106.139134,-17075.329833,18861.978260
31,1337.834595,12788.724744,18857.615908
32,-7878.141186,-353.328001,32364.616415
33,14327.100164,11722.928732,-15221.939601
34,-16360.280379,-15874.902189,-8498.161948
35,24537.488475,-416.389369,31905.691114
36,-3910.479648,-23003.237809,-9688.052495
37,8218.122276,-6761.615766,-14253.588129
38,24868.460069,-14284.927505,994.084135
39,-21033.904682,-20735.180975,-2205.004008
40,14713.589744,7354.043156,10816.482971
41,19181.930801,-17629.647573,-29813.721106
42,14943.130452,-17045.039398,-31771.310819
43,-5392.308126,-25413.767424,-24910.112366
44,-37931.668111,-20053.176458,51547.032849
45,1342.152833,-16804.509585,-34889.732964
46,-7336.263940,17975.395303,12030.873670
47,3140.555651,22433.611706,39628.954138
48,-9846.556808,7801.754361,13328.100811
49,11537.633283,-14733.744369,40185.367919
50,2162.130665,18489.682722,-39653.653088
51,7635.874530,31.978468,-26856.935427
52,-5333.612547,-2857.050296,-24765.688884
53,-28728.024727,2496.999317,-13152.197163
54,6317.117976,19670.373388,40867.912869
55,10363.937769,-20889.308925,-10352.076051
56,16112.082353,5240.434178,-44950.949351
57,17946.650370,30836.841340,-8567.857769
58,-3153.065999,-10583.219140,5302.732318
59,-19751.846945,-7893.613372,-10892.973309
60,-19225.273323,16998.684861,11576.548560
61,1248.708101,1008.052405,-8186.928600
62,1319.619613,11025.821416,34675.088579
63,4261.065258,4627.211446,-38446.963223
64,-21831.836972,13088.614101,-37157.434362
65,6691.098288,3930.573029,19313.725052
66,-11682.461608,-27523.199434,-13008.483342
67,-38747.316321,1496.364956,-8477.897983
68,-8752.794971,-1690.815392,-27645.250188
69,10242.270146,17687.757784,7684.033839
70,-36954.185150,6286.018159,29444.837756
71,-25403.386502,3503.290266,20295.180913
72,-16918.880142,-13594.138105,5807.925554
73,-13980.529719,-13873.480304,-3272.826351
74,-26981.788629,36964.249840,25082.972749
75,4801.799473,13282.030546,-34309.624367
76,19630.841124,8067.282296,30898.305630
77,-19860.813436,-15937.252260,-9103.524968
78,8276.150155,-5998.289482,57076.336765
79,7737.362099,-31063.113835,-1848.143353
80,-3538.041689,2130.357354,-11076.001904
81,-6037.121330,16972.824915,-23242.624723
82,-6546.137223,-13601.350110,-5284.399938
83,-21944.014015,25056.151120,31211.563408
84,-2604.691334,22189.891971,-7910.831695
85,-6529.892047,-5081.887147,14575.846003
86,-12108.627974,14208.871761,1236.683886
87,7410.327894,42442.829634,20473.930993
88,10040.775090,-10857.359462,-7953.821780
89,-13990.775825,33390.455376,6683.478978
90,-19427.077975,-8541.441209,32291.810900
91,1545.454981,-12360.885956,36503.275283
92,24744.273758,-766.342060,3924.206716
93,-35221.864702,39221.654367,22506.032439
94,6271.571162,865.600543,30019.432521
95,-7687.480242,22549.463128,2261.576336
96,4970.426698,-12158.689541,25395.473941
97,702.475088,9210.558899,-7423.043648
98,-20794.370008,9708.649184,-17129.557547
99,5657.441890,5387.137144,-34051.210476
100,-12851.521832,6297.232313,-4491.783582
101,10342.531111,31843.120966,-2903.388343
102,-5729.122836,1705.407776,25979.271223
103,58.923563,-10081.362888,-45387.045270
104,3307.745472,16185.779733,1013.653632
105,-4752.626529,-7719.890374,9907.937464
106,-27928.459659,-11310.898171,31844.224598
107,-40045.171000,-22023.021731,15850.730657
108,23574.616854,-1733.567214,1475.988910
109,-6846.332351,41634.998462,-25880.028346
110,-15057.936950,2441.564557,36128.887396
111,-14254.869039,-1545.687378,-2376.210309
112,43039.314370,-3678.142835,-31085.744959
113,2884.621598,-19581.291322,18335.098397
114,-15285.687184,-6140.639656,-11087.251276
115,-4738.211233,-8739.464571,-35917.355899
116,-4806.447083,6933.030604,1335.217928
117,-7890.903184,27677.998111,-19515.599486
118,5573.620823,-17757.565742,1422.582777
119,20216.333316,8205.377062,-3664.201904
120,-18827.832095,20231.801272,8524.673810
121,-107.768355,-10517.813822,16380.945033
122,14889.997545,-12412.051603,40136.219558
123,2468.054977,-2694.188898,50551.703431
124,-5246.056308,27596.968367,-21856.739403
125,-6273.770012,14032.625645,6354.890227
126,2339.950806,39693.316859,-10741.012716
127,17373.818065,17836.665671,-15598.881831
128,-11166.938967,-7224.507259,11268.425919
129,2055.554675,13866.247546,23300.152740
130,-1254.602182,-24721.497168,394.407546
131,-11245.444678,21337.371254,16013.052123
132,8069.920224,-8082.851021,-3124.199181
133,-16851.902209,-26317.959808,-2162.385168
134,-37116.760985,-35990.376350,-10510.908772
135,-33040.670631,-28435.629936,-26859.270196
136,11110.786389,24775.396985,-8071.249494
137,-5291.317416,19487.786670,-2873.659451
138,6665.905439,-5475.915015,-25387.620152
139,-12154.420015,-1321.802378,10286.906103
140,9603.133455,27109.567182,-9789.444617
141,24800.110101,3516.308925,1545.648675
142,14379.826963,13232.150456,7125.723832
143,38688.896257,-10796.804118,-16351.857061
144,-14513.143684,-22868.892341,28281.671280
145,10764.660712,8888.250759,-8406.926585
146,-12681.503453,18645.488543,32143.261066
147,10650.982155,21666.507520,-34044.439440
148,-574.115863,17573.437775,22747.499499
149,32934.099857,-35522.272090,-20558.662042
150,1782.421826,-10957.244322,20822.089318
151,-3132.730934,3738.519858,29354.857584
152,-12916.692836,-10469.819215,1357.370052
153,19039.595105,-23740.476204,-26265.163679
154,4886.612061,-4125.524853,61084.678722
155,11855.780333,9305.687987,-36341.450606
156,32119.313698,-31341.796107,-18770.421089
157,-16559.895038,2477.643417,-521.121660
158,-12387.534043,-23314.131660,-22283.636765
