particle,pos_x,pos_y,pos_z
0,17891.757371,-12422.650772,9099.675345
1,4108.816397,16441.980997,-4332.113182
2,-17787.481909,9014.271883,16140.270484
3,-106.921311,11.397781,-17551.912915
4,15215.750367,-18775.285319,13209.698046
5,-6740.707845,-15785.010538,-10370.439804
6,-11855.738882,-2807.420498,-7174.146075
7,6177.760561,1917.487854,14134.875629
8,-14184.331985,1017.674482,-2750.415011
9,18679.340788,20440.200073,11629.673550
10,12138.577515,-19884.817759,-16681.753935
11,4952.266663,-11158.047812,1942.932038
12,-9111.229639,15366.865454,3904.253552
13,-12197.761630,-8913.777433,819.704423
14,-15868.547718,8777.508362,1704.898780
15,-6365.488309,11016.358785,-6476.710597
16,-14793.748382,11606.882506,21005.069725
17,1191.486103,-9450.814827,-2580.561430
18,-1374.862036,-16467.638610,-5286.765680
19,-18110.449273,13097.682263,-8690.730050
20,1537.473074,-1086.264853,-14782.126772
21,-226.457831,14957.692770,-16850.573677
22,-2832.741752,-6406.174875,1524.506034
23,9481.699924,14408.203682,-5681.849060
24,1138.426247,-11942.788497,-11554.817059
25,7521.811088,18556.036708,-15594.522488
26,-8262.549772,20628.738920,-18532.920415
27,15511.618942,14211.627879,-11798.424235
28,-6538.122620,-10074.204206,8187.097723
29,11084.029299,-17748.151095,11621.091153
30,13859.135197,17226.896121,13796.913449
31,20636.360332,17705.264301,-4411.468003
32,-19693.742182,-8322.387465,-14056.171711
33,16941.618348,19225.462135,-1429.836720
34,18849.085814,19229.125351,-3587.254071
35,-1205.266570,1906.298975,20093.011110
36,-3813.686538,-15267.761037,-9509.643495
37,1326.603578,746.137792,-4226.385467
38,-17385.171473,17228.953120,3455.351025
39,20874.596022,-17032.921226,15837.072972
40,8393.789639,4117.681106,-2011.892491
41,3442.356891,-577.324692,5608.988318
42,-3648.258268,17159.484961,-4685.864594
43,19444.640658,-170.836996,-322.863198
44,3352.410574,2244.117052,16027.392592
45,6315.793568,-2481.766844,-9826.167482
46,-11313.051919,10644.460220,6018.621136
47,13372.520089,5572.260605,-570.993457
48,6358.409782,9586.371932,-9192.107652
49,-1174.747405,-4149.417616,15772.271364
50,-8618.614879,3232.082337,-10900.344337
51,-16085.944193,21054.699823,16417.935917
52,16106.257518,-12671.070999,-12725.960410
53,15510.652858,-5073.381476,1575.620824
54,-15496.774573,6660.529614,3313.641421
55,-12239.449007,16174.474188,-11012.118765
56,7966.321086,1006.710027,-19981.912214
57,7085.562675,2265.947972,3220.837202
58,3291.475178,15204.659100,-5588.385206
59,-21232.806646,-16028.605145,1681.659198
60,-11674.093931,2684.122184,-21052.494628
61,10074.133174,23206.649760,22202.520966
62,6925.101839,15161.511331,-12490.242841
63,9833.580830,15740.419340,5018.597731
64,13641.828404,-11300.613611,21730.097710
65,-13858.707057,-17266.588151,-1591.429428
66,-1018.289569,983.708514,15112.575503
67,-95.223856,-1455.842673,-698.013812
68,10182.376524,-1405.824008,-13040.272611
69,9482.775605,13325.524015,-11574.833713
70,-16513.520401,17657.796264,2340.950480
71,-2173.838405,-10735.856904,1202.232041
72,-1853.806365,17054.407355,-12206.642246
73,20219.419363,18595.068184,15856.571766
74,-2504.768577,-19396.094806,-6478.229918
75,-13969.264870,-17797.223383,16484.265117
76,-16164.172915,1131.003287,6226.052795
77,1836.347617,9767.202069,14725.138575
78,12054.768443,10700.704327,-7496.894632
79,16369.705511,826.767411,19567.263369
80,3932.104636,-7458.372348,8660.894756
81,11658.854265,-3199.972423,7999.880259
82,-17211.761259,8969.117402,13601.599145
83,-10594.433150,1131.980361,3298.684930
84,866.615064,-17452.774623,-2797.753989
85,12811.345169,-17484.898372,-14506.693905
86,-14557.801538,15120.385681,-17328.500955
87,13769.267057,-10738.893214,19290.429817
88,18775.532666,7744.508051,-18129.484627
89,-14107.375625,10125.781149,-6354.931146
90,-608.025837,-8016.396896,-13240.183718
91,24.492471,-5945.002365,10911.247924
92,-1387.996785,20108.172131,-1134.422483
93,-9986.988455,-15046.754856,-769.539810
94,-13427.054992,-18093.482131,9541.441975
95,-3052.449731,-222.642785,437.323816
96,-17146.371262,-19371.340916,-8771.189367
97,17964.976683,6955.157977,10671.401439
98,-13559.534173,10718.753565,-2197.219075
99,-9745.140488,-7113.613424,-7599.168198
100,18236.620945,9485.250274,-17123.865877
101,10326.263309,-1466.731483,-12180.105602
102,11693.778195,10373.048923,-17279.440384
103,-1451.211977,-18856.915992,8846.987011
104,-16462.921707,-11163.028354,12476.662374
105,1454.629689,12864.790843,10550.293486
106,3451.342890,6731.262105,21499.969514
107,11988.617553,-2969.535092,-3174.586663
108,922.430791,-15206.067408,-11889.351674
109,-2098.049076,-2040.281541,-1224.330665
110,3323.812852,16484.988203,16475.344049
111,-5552.237890,12939.845521,10293.796789
112,-15606.624939,12804.308836,-12986.642793
113,1464.489434,5727.539583,12122.333039
114,-6031.075706,-2777.291313,-3282.270248
115,5890.383644,14214.795654,-8735.458163
116,-890.835577,-10784.632184,-17160.098677
117,215.000176,206.774919,13753.434063
118,-6529.227685,7539.956483,427.600175
119,18010.155194,-18155.418094,15634.421955
120,-12702.292185,-5742.242469,-11252.654544
121,17252.000760,-9483.410066,16499.971771
122,-16463.022144,4837.735149,-18893.135623
123,-10547.501869,-13800.095392,-2336.425404
124,-2952.160746,-16742.804555,-12494.499623
125,11134.851136,-9413.433601,1490.695041
126,-9718.900342,6472.303930,17792.931962
127,8751.023801,68.462755,14533.919719
128,-19323.460330,-11519.657604,9367.329487
129,-6345.254549,7618.318104,-14417.600239
130,17714.842845,13252.046095,-1929.100384
131,-7245.574700,-18227.166913,-8563.745900
132,-16878.250266,-12842.130375,10744.353468
133,20765.826668,-3658.314304,2100.670548
134,-12275.185805,-1940.486708,5712.440398
135,10211.574748,-3959.066656,-1679.806400
136,-15238.683348,-2393.790409,-348.023469
137,12378.429482,-12873.721532,-7074.312721
138,15079.094138,-8274.855341,-4157.081462
139,14397.173869,-13568.234478,-15342.253632
140,-6300.950328,-13549.550180,17127.287185
141,-12129.747997,11583.078505,-13578.224133
142,98.301257,-1202.539833,14566.243977
143,8984.286122,-5809.592799,-10172.848020
144,5390.208789,6907.404004,4138.609758
145,10613.103990,-1024.719801,13702.742935
146,1202.551884,12951.936779,-7592.136170
147,12918.732862,14155.500066,20101.129518
148,-12252.531828,20698.955560,9751.755412
149,2579.599544,13489.684740,11282.445807
150,10770.255392,-14879.358217,-15009.973360
151,9846.742944,3018.815135,-9885.191515
152,-15121.707350,17330.744559,-9044.772641
153,1926.594758,3349.360406,5647.791711
154,-907.126527,19598.831766,5581.243890
155,-273.037662,-5900.330966,-14603.266503
156,454.775472,-14756.099555,-17213.783556
157,7827.230929,5639.610554,516.983309
158,-269.505244,-886.547840,-4925.272528
159,-918.940339,17658.219314,13833.985761
160,-9087.858273,1920.234842,-16595.424618
161,10819.733684,3552.748794,10928.350202
162,-11364.197244,-7876.316313,7637.701766
163,2921.307608,4599.814399,17866.306823
164,14162.556715,-8420.822024,16150.629076
165,-6789.983257,-17056.863021,15930.722388
166,13562.284743,-8626.516563,-10175.614234
167,835.394438,2183.050870,-20599.896977
168,-11764.914487,-14359.399009,22.522533
169,21073.925054,-1876.857672,-21130.638548
170,19863.099780,-10597.257256,-10360.612349
171,-18047.243651,7322.464312,-3199.102299
172,-5505.327888,14515.775019,14880.026204
173,-528.454627,-8941.755917,-17558.274389
174,-1421.895814,2080.828520,17599.685240
175,15718.344642,7472.990849,5478.721119
176,-18288.412426,-16111.679542,-5678.258359
177,-9244.706631,-5380.166225,19797.925769
178,-17653.780783,13176.351494,-16137.777597
179,-9514.008220,-11867.576435,1046.523485
180,7127.842595,-3224.304819,-4561.514743
181,18564.749260,13836.955736,-14962.880682
182,3350.088436,11923.675692,19.891589
183,-2028.453536,-16421.476442,2487.117203
184,6514.294645,-13693.383591,-6489.432048
185,9787.659905,-13803.482882,-18537.904525
186,11264.940596,491.597076,-9485.892399
