particle,pos_x,pos_y,pos_z
0,8678.035784,35141.254075,-47026.195285
1,3862.323326,-7523.355891,-8468.826460
2,-2472.735527,8157.626818,-8257.126039
3,28729.746143,-4338.226240,-29147.077379
4,-29168.839133,-21301.883830,4763.823990
5,10237.409838,-59291.578395,-23901.899615
6,-26195.454044,-24957.656848,-9114.635371
7,-33209.117200,-13669.580827,41001.204561
8,-40097.534726,-17041.176324,20446.467644
9,-34145.420883,-16644.555197,17763.301620
10,-8364.304285,-33002.103002,-3864.549735
11,13025.764568,9331.657768,29163.670064
12,79493.867373,-30817.526004,2938.349696
13,-3433.713519,15319.824586,-179.635450
14,32262.025336,-24528.475500,-51560.356105
15,63920.848969,30433.717419,-30234.197572
16,-6937.244013,-4904.442584,3172.005336
17,-12904.098721,-26887.858976,27301.425142
18,919.496194,11328.358871,19633.260331
19,5473.256329,10100.918105,-44671.337580
20,7807.660764,43479.793676,-11980.731003
21,25023.063841,-31273.877548,40393.339456
22,6070.624078,10934.641492,-68868.545352
23,-8735.129345,2032.531310,-35907.185875
24,-15360.042235,7527.313624,12789.100741
25,-15541.726969,19451.708608,2049.379825
26,-2599.423738,8778.659310,18513.161059
27,21553.351999,14985.896823,34356.685281
28,-13783.413988,1872.304910,52403.023918
29,645.847995,18112.466245,8155.724834
30,62017.459676,-45389.045157,23976.275424
31,8893.275811,20075.255682,-41625.329530
32,-10780.191722,-18639.775301,32495.755616
33,-16621.911806,24274.944394,-32091.972778
34,31807.589931,13032.520314,-11111.799841
35,43855.154958,1398.509967,-5663.757406
36,-27292.731120,-1146.882439,13162.198415
37,-33820.788113,-886.411024,8339.421070
38,36886.231808,-23643.241769,-37609.832169
39,-8439.819226,21109.059592,37730.623135
40,8403.361631,-19287.472967,38146.808262
41,-29288.313588,38428.747218,34236.999929
42,850.776294,6141.857075,43358.868836
43,18397.645898,23897.661815,6857.310110
44,21238.942454,40491.595478,6340.567870
45,-7522.925123,-46028.558204,-5401.664121
46,28595.262696,21455.318591,-17488.004644
47,-2307.985297,26978.900855,-12248.093880
48,-57397.576558,-6951.851471,-47404.880815
49,9987.768650,7055.846010,9799.488660
50,34303.628359,-18087.886943,2331.644051
51,2196.932861,-4711.001021,4067.264603
52,-17426.629407,-17316.114077,15290.720179
53,42686.939782,61172.414063,4540.684916
54,8007.553927,-3031.838350,45242.830685
55,54243.419523,-3861.045647,12733.385477
56,15951.724415,-3347.225643,57143.965948
57,-13333.010338,-29718.695707,38691.870162
58,-56103.237014,18254.217739,28306.611234
59,34903.034640,-43766.311459,-1447.941605
60,-2710.845292,23652.957485,-18199.730468
61,-17492.554857,15449.966554,-20680.404361
62,-680.098529,-34.628602,-6371.087421
63,32539.654475,-73045.584170,1316.716921
64,29270.859886,10123.688727,-33902.930031
65,40829.752278,21331.804089,-4109.160222
66,12477.861366,-31709.826295,28759.911071
67,290.195197,-29310.771197,50257.402389
68,-17835.232934,8889.484977,-22616.339784
69,5906.656275,-36459.191586,2867.431056
70,5917.133237,8139.794774,-63385.551293
71,23418.523826,4059.047088,28515.321470
72,-8155.973273,21259.549268,46865.130119
73,36146.085231,-2162.459843,-4115.230004
74,26455.372293,19857.295142,11437.351999
75,-16080.511856,9102.127637,-67730.300291
76,-2364.047532,-30863.446143,54430.156272
77,-13182.865518,-16139.943102,-59791.356898
78,-32804.877850,-31914.607008,19023.159728
79,37645.647022,-9191.710545,17077.115402
80,-62663.808598,-12307.402693,35587.072876
81,17707.757859,-21886.209634,69741.651622
82,-7983.758134,55208.419055,10639.997530
83,54612.015663,-16885.606448,-17667.580338
84,52290.121723,12087.184453,-8423.167383
85,-10649.831337,20779.210441,-47186.816600
86,-7501.680897,36181.834247,26926.190383
87,-3454.690467,11010.176848,47647.969790
88,-20458.591039,5945.272178,6712.137036
89,18209.294404,-7772.164863,23923.671899
90,-26453.297053,56434.824047,25604.066315
91,-13863.866629,7827.517623,36921.405358
92,24827.425771,-22892.591403,-8568.589936
93,13299.130502,-22200.457306,25688.604596
94,-21293.538604,4407.275879,43428.972981
95,-10657.405060,36086.831192,8776.887121
96,10896.646201,-18778.386552,28947.502662
97,-2510.082789,-21962.739593,-20621.475480
98,29475.227664,-33965.998319,14802.878792
99,-54014.998145,-8875.833668,35521.330201
100,9984.308891,-17149.221848,7777.587127
101,-12517.231757,-12297.873694,41942.822405
102,-40118.501480,-12370.305461,-45075.250095
103,-6719.734593,-9728.465416,50959.552772
104,-728.120375,-3854.117192,51177.397759
105,27671.138700,-33028.850078,30252.931380
106,-34613.475172,21476.816621,44223.335678
107,-17227.298014,15546.606672,-34304.398180
108,31054.618428,34044.266539,49176.900306
109,-18117.441912,26841.538863,-30507.653970
110,-37260.173566,-13126.484886,33794.479191
111,4670.297000,-78051.665846,9715.946927
112,10464.251604,7408.022556,46106.919460
113,3879.030230,-42679.639984,-8927.671527
114,4485.521706,-24262.600801,42644.379990
115,19896.375333,8919.116111,-6673.060445
116,25060.979018,-24926.635075,37720.202726
117,7394.405986,9538.085163,-50515.619231
118,81132.751789,1355.743742,-3226.112748
119,7462.472153,935.525448,-45742.961200
120,42740.196549,-35377.341131,25549.887465
121,-20118.023651,43792.213178,6768.663905
122,-5381.902932,-3650.887238,-32730.037652
123,-8161.392962,5691.123394,16278.708294
124,46182.389560,29003.310422,17847.038756
125,-2431.150999,-114.712993,-30674.460774
126,-17634.715853,38350.751143,-14615.833454
127,41963.644890,38330.268406,-18457.336090
128,-10852.160129,50685.250126,-24895.852962
129,-54021.672100,-39820.394418,-21109.191809
130,10396.198108,15250.739286,-56090.231146
131,49949.815267,-13077.434705,5033.969135
132,14809.027261,-50853.047564,-52015.238422
133,-24296.151472,-29681.222419,-22720.073855
134,11301.024822,-8.475494,-21160.718939
135,54291.222064,18701.404164,-12085.163277
136,13624.569436,-14062.799875,51245.385311
137,-12138.517145,-5235.659876,56411.117208
138,16461.282013,-10185.094970,24091.960904
139,36853.440048,24425.678301,-15584.518958
140,26785.228060,-28913.998602,-15790.656167
141,-4382.611299,-236.497109,-18868.127610
142,-6879.230590,-3634.809479,-40135.524525
143,-24790.278381,-659.308036,-21918.342984
144,20557.932267,-16030.387902,-28456.891620
145,-39685.276278,14456.113291,-32295.629197
