particle,pos_x,pos_y,pos_z
0,18799.574163,19338.885694,-2131.890763
1,19352.297895,17886.518381,-14896.289402
2,-4882.356052,7663.506250,-8789.248510
3,5131.427372,-14632.359750,-13899.477664
4,-17536.651948,5824.777593,-8526.461983
5,11653.290252,-5370.385927,-14824.325402
6,13545.588799,8984.941467,11347.863942
7,-14724.435730,-8273.832792,13692.852933
8,1634.410993,9245.286337,-8095.451265
9,11310.833382,-4802.878395,-366.626951
10,18481.931868,-4726.112157,2860.893166
11,19266.877944,4224.825816,15860.180381
12,19378.304835,-16836.568371,2224.961475
13,17225.269135,16635.013556,-2244.112339
14,15927.156027,8897.409597,-9447.940974
15,20485.464422,10031.487938,-9210.460128
16,-10617.919499,-6142.735047,767.086407
17,7450.713693,-4227.400491,-5115.223643
18,-5765.662760,-12848.191806,4712.544923
19,7375.587606,12568.868425,10125.484538
20,9366.239607,-5734.561914,9501.680107
21,3120.423852,-7305.125661,5251.901636
22,4776.369831,14905.036694,12017.153440
23,-2338.009451,2800.290948,1830.716921
24,16071.742555,14086.331245,-11337.359594
25,1864.526771,12984.833072,6453.069035
26,-11972.584115,-3065.037963,6623.354265
27,12526.079540,3072.533916,-5190.376100
28,-13623.010035,5296.337060,-9801.424258
29,14285.289798,385.404074,1413.777758
30,18913.441973,-6654.289173,3428.654618
31,9339.511382,5168.891206,-18126.003857
32,-14572.709408,-12389.109357,16940.666161
33,3646.625958,2928.799616,7919.748936
34,-12757.058926,-16007.387295,16128.944236
35,3196.515579,-6624.678196,6529.069710
36,5333.707742,16021.651386,9349.330256
37,3489.764422,9763.890519,-10228.342463
38,17620.051820,3071.099555,-14389.026138
39,-11804.171357,10727.191838,11680.144716
40,2191.879428,-3319.655014,13840.812304
41,5994.310057,9217.434049,4201.389497
42,1157.310049,10104.537118,-1407.001945
43,3268.544234,-12238.984264,-1734.852698
44,-1122.446495,13258.717428,11099.640617
45,-4767.791016,-17665.841841,-17487.717685
46,17480.151982,-5883.933485,-9606.080820
47,16210.293529,16854.246377,4506.674976
48,-19719.921936,-13626.055356,-1594.385456
49,6056.705802,-7305.554567,-10184.055788
50,-3102.179848,-11928.654717,7860.238767
51,-2591.424222,997.151845,15497.985886
